,Prec,ETo,T,Wilzsch,BachOst,KleineBockau
2014-02-26,0.0,1.511343271930325,2.4541666666666666,1.2760175649331469,0.8295409445693874,0.3420999747732802
2014-02-27,0.0,1.1438368133839143,1.3083333333333333,1.2760175649331469,0.8839132160338669,0.32536054968594874
2014-02-28,1.2,0.6199232631230545,-0.19166666666666665,1.2917708682039264,1.0107818494509855,0.34748737595081214
2014-03-01,0.0,1.2763689501380078,0.8333333333333334,1.2760175649331469,0.8839132160338669,0.33209480115786366
2014-03-02,0.0,1.0042932559065565,1.6083333333333334,1.2760175649331469,0.8023548088371477,0.31400852577614924
2014-03-03,0.0,1.7047781348541797,3.2624999999999997,1.2760175649331469,0.8023548088371477,0.31400852577614924
2014-03-04,0.1,0.9732252349818408,1.2416666666666667,1.2760175649331469,0.8114168540812277,0.31400852577614924
2014-03-05,0.0,1.153170365066554,1.929166666666667,1.2976783569304688,0.8114168540812277,0.31400852577614924
2014-03-06,0.0,0.9822050227857887,0.5750000000000001,1.5457928834452477,1.0289059399391454,0.31400852577614924
2014-03-07,0.0,1.4845164031386495,2.1083333333333334,1.2799558907508417,0.8657891255457071,0.31400852577614924
2014-03-08,0.0,1.6735290380296828,4.054166666666666,1.3390307780162654,0.7842307183489878,0.31400852577614924
2014-03-09,0.0,3.1661526827785575,7.354166666666667,1.5595770238071798,0.7932927635930678,0.29149688514146205
2014-03-10,0.0,2.8212516899646176,6.1375,1.5595770238071798,0.9292234422542665,0.2587876637064465
2014-03-11,0.0,2.3482392529274856,4.954166666666667,1.5595770238071798,0.8748511707897869,0.08619841884051155
2014-03-12,0.0,2.2474903268228186,4.9750000000000005,1.5595770238071798,0.7932927635930678,0.18317164003608705
2014-03-13,0.0,2.549609741129478,6.970833333333334,1.555638697989485,0.7842307183489878,0.25859525652153464
2014-03-14,0.0,1.9645896916193033,5.720833333333334,1.404013154008231,0.7842307183489878,0.25859525652153464
2014-03-15,9.0,1.9727216638226042,2.6333333333333333,1.990823700844771,1.1782643206773382,0.3090059389684409
2014-03-16,10.200000000000001,0.9598159313320449,4.220833333333333,3.9068192111533384,2.9335890990871807,0.39404991469948136
2014-03-17,0.0,1.1732082198880385,4.5625,3.4066518323060864,3.0283436962561185,0.3801965973858277
2014-03-18,5.5,1.5446389105002862,4.766666666666667,2.479176102238938,1.799411297790713,0.3442164538073106
