,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP
1944-09-25,9.5,8.5,14.4,0.0,,,79.0,,,9.2,995.2
1944-09-26,10.6,7.2,14.4,1.2,,,84.0,,,10.8,997.4
1944-09-27,10.0,6.7,15.0,0.0,,,77.0,,,9.2,997.9
1944-09-28,8.6,6.5,14.7,0.0,,,79.0,,,9.1,1003.3
1944-09-29,8.1,2.0,17.6,0.0,,,80.0,,,8.4,1008.3
1944-09-30,11.3,3.5,19.4,0.0,,,78.0,,,9.9,1005.2
1944-10-01,12.6,10.2,18.3,2.5,,,80.0,,,11.7,997.1
1944-10-02,8.9,8.5,13.5,5.9,,,87.0,,,10.0,998.1
1944-10-03,6.7,3.7,13.2,0.0,,,80.0,,,8.1,1003.2
1944-10-04,7.3,1.9,15.8,0.0,,,79.0,,,8.0,1001.8
1944-10-05,5.5,1.0,13.2,0.0,,,84.0,,,7.6,1006.4
1944-10-06,8.7,0.0,17.4,0.0,,,81.0,,,9.3,1008.2
1944-10-07,11.3,5.4,20.0,0.0,,,81.0,,,11.1,1001.7
1944-10-08,11.5,4.4,19.9,0.0,,,84.0,,,11.6,998.1
1944-10-09,11.6,4.4,12.1,11.4,,,97.0,,,13.2,995.6
1944-10-10,11.9,8.6,17.9,0.0,,,89.0,,,13.5,992.8
1944-10-11,10.0,5.5,17.4,0.0,,,83.0,,,10.1,1000.0
1944-10-12,9.8,5.0,19.1,0.0,,,82.0,,,10.0,999.9
1944-10-13,9.2,4.0,15.8,0.0,,,86.0,,,10.0,997.5
1944-10-14,10.0,6.9,15.0,0.0,,,85.0,,,10.5,997.1
1944-10-15,10.5,6.7,17.8,0.0,,,84.0,,,10.7,998.0
1944-10-16,13.4,8.4,17.6,0.5,,,76.0,,,11.6,989.4
1944-10-17,12.2,11.5,14.5,7.0,,,79.0,,,11.3,989.9
1944-10-18,13.1,9.4,18.2,1.0,,,77.0,,,12.0,984.8
1944-10-19,10.7,8.5,16.5,6.5,,,79.0,,,10.4,983.3
1944-10-20,8.1,5.5,12.9,2.2,,,89.0,,,10.1,996.4
1944-10-21,6.6,4.5,13.0,0.0,,,86.0,,,8.8,996.9
1944-10-22,8.4,2.4,9.4,0.0,,,90.0,,,9.9,999.4
1944-10-23,9.6,6.4,13.2,4.1,,,89.0,,,10.5,996.2
1944-10-24,10.3,8.9,13.3,0.2,,,89.0,,,11.1,997.5
1944-10-25,10.8,9.4,13.1,0.4,,,89.0,,,11.6,1003.3
1944-10-26,8.1,6.9,11.9,0.0,,,84.0,,,9.3,1004.3
1944-10-27,5.5,3.9,8.4,4.7,,,88.0,,,8.0,992.7
1944-10-28,6.3,4.7,8.9,1.6,,,95.0,,,9.1,988.6
1944-10-29,6.7,3.4,8.2,1.2,,,87.0,,,8.3,997.5
1944-10-30,9.7,7.2,12.0,0.8,,,86.0,,,10.7,996.2
1944-10-31,7.4,6.3,10.9,24.4,,,92.0,,,9.7,996.2
1944-11-01,7.2,5.9,9.0,2.2,,,85.0,,,8.8,995.3
1944-11-02,4.9,1.3,8.4,5.0,,,89.0,,,7.6,988.4
1944-11-03,5.8,3.1,9.7,0.0,,,76.0,,,6.8,990.6
1944-11-04,7.2,5.0,8.9,0.8,,,81.0,,,8.3,997.9
1944-11-05,9.4,3.1,14.0,0.0,,,68.0,,,7.9,1002.9
1944-11-06,8.4,6.4,12.9,1.6,,,72.0,,,8.3,998.9
1944-11-07,5.3,3.6,11.0,1.7,,,74.0,,,6.7,982.4
1944-11-08,5.4,3.9,6.7,2.5,,,80.0,,,7.2,984.2
1944-11-09,3.6,2.0,6.5,1.0,,,85.0,,,6.9,985.9
1944-11-10,3.2,2.3,4.9,3.0,,,86.0,,,6.7,991.9
1944-11-11,2.7,1.7,4.0,2.5,,,87.0,,,6.5,995.0
1944-11-12,2.7,-0.2,6.0,0.0,,,81.0,,,6.0,994.6
1944-11-13,2.8,1.8,5.2,0.0,,,77.0,,,5.9,989.3
1944-11-14,1.8,-1.4,4.5,0.0,,,83.0,,,5.6,984.9
1944-11-15,3.6,2.1,4.5,2.0,,,81.0,,,6.4,981.1
1944-11-16,2.6,1.9,4.6,0.3,,,76.0,,,5.6,996.0
1944-11-17,1.8,0.0,3.9,6.3,,,92.0,,,6.5,1008.4
1944-11-18,3.6,0.6,4.9,1.8,,,90.0,,,7.1,1000.2
1944-11-19,6.1,2.0,8.1,0.0,,,83.0,,,7.5,998.9
1944-11-20,12.4,3.7,15.4,0.0,,,66.0,,,9.1,986.6
1944-11-21,7.3,5.2,14.5,0.2,,,75.0,,,8.0,993.7
1944-11-22,5.0,3.9,7.5,6.6,,,75.0,,,6.5,999.6
1944-11-23,7.0,4.0,7.6,10.0,,,97.0,,,9.6,983.0
1944-11-24,11.5,6.2,15.0,0.9,,,80.0,,,10.9,982.4
1944-11-25,10.6,7.5,15.5,1.6,,,70.0,,,9.6,978.3
1944-11-26,3.9,3.0,9.9,0.0,,,80.0,,,6.5,994.4
1944-11-27,0.7,-1.5,7.0,0.0,,,80.0,,,5.5,1008.3
1944-11-28,0.1,-4.0,5.8,0.0,,,78.0,,,4.8,1014.4
1944-11-29,0.2,-2.2,3.4,1.2,,,84.0,,,5.2,1007.8
1944-11-30,2.1,-2.4,6.0,0.0,,,86.0,,,6.5,1012.7
1944-12-01,2.5,0.4,6.4,0.0,,,89.0,,,6.7,1014.6
1944-12-02,2.5,0.4,5.4,1.0,,,78.0,,,5.7,1001.9
1944-12-03,4.2,2.0,6.9,5.3,,,73.0,,,6.0,993.7
1944-12-04,5.7,2.2,8.5,1.2,,,80.0,,,7.3,979.8
1944-12-05,4.6,2.5,6.5,0.2,,,69.0,,,5.9,988.0
1944-12-06,3.6,1.4,6.0,0.0,,,80.0,,,6.3,987.6
1944-12-07,4.7,2.0,7.4,0.0,,,76.0,,,6.3,982.5
1944-12-08,5.5,2.0,7.5,0.0,,,77.0,,,7.1,973.5
1944-12-09,1.5,-0.6,7.0,0.0,,,78.0,,,5.5,982.7
1944-12-10,3.5,-1.5,6.5,0.0,,,64.0,,,5.1,992.1
1944-12-11,1.4,-0.7,6.0,0.3,,,71.0,,,4.7,982.7
1944-12-12,4.4,0.0,9.8,0.0,,,79.0,,,6.7,990.5
1944-12-13,3.7,1.5,6.5,0.0,,,82.0,,,6.5,1007.0
1944-12-14,1.3,0.2,4.6,1.9,,,91.0,,,6.3,1010.6
1944-12-15,-1.7,-3.5,2.0,0.0,,,85.0,,,4.5,1003.2
1944-12-16,0.9,-0.6,3.5,0.0,,,76.0,,,5.1,1002.1
1944-12-17,-0.1,-1.2,2.4,0.0,,,79.0,,,4.8,1003.3
1944-12-18,0.3,-1.1,4.0,0.0,,,81.0,,,5.2,1005.6
1944-12-19,0.9,-1.6,5.0,0.0,,,86.0,,,5.6,1010.5
1944-12-20,0.2,-2.6,5.4,0.0,,,81.0,,,5.1,1015.1
1944-12-21,-4.2,-6.2,-0.9,0.0,,,87.0,,,3.9,1017.8
1944-12-22,-6.5,-8.1,-3.4,0.0,,,84.0,,,3.3,1019.0
1944-12-23,-9.2,-10.8,-7.5,0.0,,,88.0,,,2.8,1022.9
1944-12-24,-9.1,-12.2,-5.4,0.0,,,87.0,,,2.7,1022.2
1944-12-25,-9.4,-12.0,-3.5,0.0,,,89.0,,,2.8,1016.6
1944-12-26,-7.4,-13.0,-2.0,0.0,,,81.0,,,2.8,1014.6
1944-12-27,-4.4,-9.4,-0.6,0.0,,,72.0,,,3.1,1008.2
1944-12-28,-4.1,-9.2,-1.0,0.4,,,85.0,,,3.7,1006.8
1944-12-29,-2.8,-4.2,-0.9,0.0,,,84.0,,,4.4,1015.4
1944-12-30,-3.7,-10.9,-0.5,1.3,,,75.0,,,3.2,1005.7
1944-12-31,-1.9,-2.4,-0.8,2.1,,,83.0,,,4.4,995.5
1945-01-01,-2.1,-2.6,-1.0,1.0,,,94.0,,,4.9,1011.7
1945-01-02,-2.2,-4.5,0.0,0.0,,,71.0,,,3.6,
1945-01-03,3.4,-1.7,4.2,0.0,,,74.0,,,5.7,
1945-01-04,0.1,-2.8,4.5,0.0,,,65.0,,,4.4,
1945-01-05,-3.8,-5.6,-1.8,0.0,,,78.0,,,3.7,
1945-01-06,-3.9,-5.5,-1.5,0.0,,,85.0,,,4.0,
1945-01-07,-4.4,-10.5,1.2,0.0,,,79.0,,,3.3,
1945-01-08,-3.9,-6.0,-0.6,0.7,,,77.0,,,3.6,
1945-01-09,-5.2,-9.0,0.9,0.0,,,78.0,,,3.3,
1945-01-10,-6.7,-12.0,-2.5,4.0,,,80.0,,,2.9,
1945-01-11,-5.1,-11.9,-4.5,3.4,,,90.0,,,3.7,993.4
1945-01-12,1.4,-5.0,3.6,0.0,,,86.0,,,5.7,
1945-01-13,-3.6,-7.0,2.4,0.0,,,77.0,,,3.9,
1945-01-14,-8.5,-12.6,-0.1,0.0,,,79.0,,,2.7,1012.0
1945-01-15,-3.5,-12.5,-1.2,0.4,,,89.0,,,4.1,1002.8
1945-01-16,-4.5,-9.0,1.2,0.0,,,79.0,,,3.6,1001.5
1945-01-17,-2.9,-11.6,0.5,0.0,,,79.0,,,3.7,989.9
1945-01-18,-0.1,-3.8,3.5,0.0,,,77.0,,,4.7,985.1
1945-01-19,3.1,-3.7,6.5,0.0,,,73.0,,,5.7,970.7
1945-01-20,-1.6,-3.5,2.5,0.0,,,70.0,,,4.0,986.3
1945-01-21,-4.9,-6.2,-0.5,0.0,,,82.0,,,3.6,992.5
1945-01-22,-5.0,-7.8,-0.5,0.0,,,82.0,,,3.6,998.2
1945-01-23,-3.8,-7.1,1.5,0.0,,,72.0,,,3.5,995.5
1945-01-24,-4.9,-7.3,-2.9,0.3,,,79.0,,,3.3,989.9
1945-01-25,-4.2,-7.3,-3.0,0.5,,,86.0,,,3.9,996.0
1945-01-26,-2.4,-4.4,0.5,0.4,,,82.0,,,4.4,988.0
1945-01-27,-2.5,-5.8,1.1,0.0,,,68.0,,,3.6,991.5
1945-01-28,-10.2,-12.4,-3.5,2.0,,,87.0,,,2.7,996.4
1945-01-29,-6.0,-12.4,-5.0,0.3,,,86.0,,,3.3,1005.6
1945-01-30,-3.4,-5.5,-2.5,3.2,,,81.0,,,3.9,1001.3
1945-01-31,2.8,-5.4,6.0,,,,85.0,,,6.1,993.9
1945-02-01,,,,,,,,,,,
1945-02-02,,,,,,,,,,,
1945-02-03,,,,,,,,,,,
1945-02-04,,,,,,,,,,,
1945-02-05,,,,,,,,,,,
1945-02-06,,,,,,,,,,,
1945-02-07,,,,,,,,,,,
1945-02-08,,,,,,,,,,,
1945-02-09,,,,,,,,,,,
1945-02-10,,,,,,,,,,,
1945-02-11,,,,,,,,,,,
1945-02-12,,,,,,,,,,,
1945-02-13,,,,,,,,,,,
1945-02-14,,,,,,,,,,,
1945-02-15,,,,,,,,,,,
1945-02-16,,,,,,,,,,,
1945-02-17,,,,,,,,,,,
1945-02-18,,,,,,,,,,,
1945-02-19,,,,,,,,,,,
1945-02-20,,,,,,,,,,,
1945-02-21,,,,,,,,,,,
1945-02-22,,,,,,,,,,,
1945-02-23,,,,,,,,,,,
1945-02-24,,,,,,,,,,,
1945-02-25,,,,,,,,,,,
1945-02-26,,,,,,,,,,,
1945-02-27,,,,,,,,,,,
1945-02-28,,,,,,,,,,,
1945-03-01,,,,,,,,,,,
1945-03-02,,,,,,,,,,,
1945-03-03,,,,,,,,,,,
1945-03-04,,,,,,,,,,,
1945-03-05,,,,,,,,,,,
1945-03-06,,,,,,,,,,,
1945-03-07,,,,,,,,,,,
1945-03-08,,,,,,,,,,,
1945-03-09,,,,,,,,,,,
1945-03-10,,,,,,,,,,,
1945-03-11,,,,,,,,,,,
1945-03-12,,,,,,,,,,,
1945-03-13,,,,,,,,,,,
1945-03-14,,,,,,,,,,,
1945-03-15,,,,,,,,,,,
1945-03-16,,,,,,,,,,,
1945-03-17,,,,,,,,,,,
1945-03-18,,,,,,,,,,,
1945-03-19,,,,,,,,,,,
1945-03-20,,,,,,,,,,,
1945-03-21,,,,,,,,,,,
1945-03-22,,,,,,,,,,,
1945-03-23,,,,,,,,,,,
1945-03-24,,,,,,,,,,,
1945-03-25,,,,,,,,,,,
1945-03-26,,,,,,,,,,,
1945-03-27,,,,,,,,,,,
1945-03-28,,,,,,,,,,,
1945-03-29,,,,,,,,,,,
1945-03-30,,,,,,,,,,,
1945-03-31,,,,,,,,,,,
1945-04-01,,,,,,,,,,,
1945-04-02,,,,,,,,,,,
1945-04-03,,,,,,,,,,,
1945-04-04,,,,,,,,,,,
1945-04-05,,,,,,,,,,,
1945-04-06,,,,,,,,,,,
1945-04-07,,,,,,,,,,,
1945-04-08,,,,,,,,,,,
1945-04-09,,,,,,,,,,,
1945-04-10,,,,,,,,,,,
1945-04-11,,,,,,,,,,,
1945-04-12,,,,,,,,,,,
1945-04-13,,,,,,,,,,,
1945-04-14,,,,,,,,,,,
1945-04-15,,,,,,,,,,,
1945-04-16,,,,,,,,,,,
1945-04-17,,,,,,,,,,,
1945-04-18,,,,,,,,,,,
1945-04-19,,,,,,,,,,,
1945-04-20,,,,,,,,,,,
1945-04-21,,,,,,,,,,,
1945-04-22,,,,,,,,,,,
1945-04-23,,,,,,,,,,,
1945-04-24,,,,,,,,,,,
1945-04-25,,,,,,,,,,,
1945-04-26,,,,,,,,,,,
1945-04-27,,,,,,,,,,,
1945-04-28,,,,,,,,,,,
1945-04-29,,,,,,,,,,,
1945-04-30,,,,,,,,,,,
1945-05-01,,,,,,,,,,,
1945-05-02,,,,,,,,,,,
1945-05-03,,,,,,,,,,,
1945-05-04,,,,,,,,,,,
1945-05-05,,,,,,,,,,,
1945-05-06,,,,,,,,,,,
1945-05-07,,,,,,,,,,,
1945-05-08,,,,,,,,,,,
1945-05-09,,,,,,,,,,,
1945-05-10,,,,,,,,,,,
1945-05-11,,,,,,,,,,,
1945-05-12,,,,,,,,,,,
1945-05-13,,,,,,,,,,,
1945-05-14,,,,,,,,,,,
1945-05-15,,,,,,,,,,,
1945-05-16,,,,,,,,,,,
1945-05-17,,,,,,,,,,,
1945-05-18,,,,,,,,,,,
1945-05-19,,,,,,,,,,,
1945-05-20,,,,,,,,,,,
1945-05-21,,,,,,,,,,,
1945-05-22,,,,,,,,,,,
1945-05-23,,,,,,,,,,,
1945-05-24,,,,,,,,,,,
1945-05-25,,,,,,,,,,,
1945-05-26,,,,,,,,,,,
1945-05-27,,,,,,,,,,,
1945-05-28,,,,,,,,,,,
1945-05-29,,,,,,,,,,,
1945-05-30,,,,,,,,,,,
1945-05-31,,,,4.5,,,,,,,
1945-06-01,16.3,10.5,20.0,0.0,,,72.0,,,13.6,996.2
1945-06-02,17.0,11.4,19.7,0.0,,,66.0,,,12.4,997.5
1945-06-03,18.3,10.8,23.7,0.0,,,57.0,,,11.6,998.3
1945-06-04,20.1,13.1,28.1,0.3,,,68.0,,,15.9,997.7
1945-06-05,18.3,14.0,24.0,0.2,,,76.0,,,15.9,1001.1
1945-06-06,20.7,12.6,28.5,1.3,,,76.0,,,18.1,1001.1
1945-06-07,23.5,16.0,32.5,0.0,,,76.0,,,21.2,998.9
1945-06-08,21.0,17.7,27.5,6.7,,,74.0,,,19.3,1002.7
1945-06-09,17.4,11.3,23.0,0.0,,,71.0,,,13.6,1009.9
1945-06-10,17.8,11.6,25.0,0.0,,,67.0,,,13.1,1008.6
1945-06-11,15.8,12.5,20.5,0.0,,,83.0,,,14.7,1004.6
1945-06-12,15.1,12.0,21.9,3.0,,,85.0,,,14.7,998.4
1945-06-13,13.4,10.8,18.0,3.2,,,75.0,,,11.6,1001.2
1945-06-14,13.6,9.5,20.2,5.9,,,78.0,,,12.5,1003.3
1945-06-15,13.4,7.2,20.5,0.0,,,65.0,,,9.6,1000.0
1945-06-16,16.5,10.2,21.6,0.0,,,73.0,,,13.3,998.0
1945-06-17,13.4,10.0,18.4,0.0,,,65.0,,,10.0,1005.7
1945-06-18,17.3,9.0,25.0,0.0,,,68.0,,,12.5,1004.6
1945-06-19,19.0,9.5,26.2,0.0,,,71.0,,,14.5,1001.7
1945-06-20,20.7,8.1,30.1,0.0,,,68.0,,,15.5,998.7
1945-06-21,21.0,12.0,31.2,0.0,,,71.0,,,17.7,994.8
1945-06-22,21.1,16.8,28.0,17.5,,,81.0,,,20.0,996.3
1945-06-23,18.9,16.0,24.5,0.0,,,77.0,,,16.9,1002.3
1945-06-24,20.9,12.5,29.3,0.0,,,74.0,,,17.6,1000.4
1945-06-25,18.5,12.5,24.0,6.3,,,79.0,,,16.4,999.4
1945-06-26,19.7,12.2,26.1,0.2,,,71.0,,,15.6,996.1
1945-06-27,14.4,12.4,20.7,19.3,,,87.0,,,14.8,985.9
1945-06-28,13.8,8.7,18.0,1.0,,,69.0,,,10.3,985.2
1945-06-29,15.5,12.0,18.6,0.1,,,70.0,,,12.3,986.6
1945-06-30,15.4,12.1,21.5,0.4,,,72.0,,,13.3,990.0
1945-07-01,16.6,12.3,20.7,1.1,,,69.0,,,13.1,988.7
1945-07-02,14.3,10.1,19.3,0.0,,,69.0,,,11.3,984.6
1945-07-03,12.2,11.6,16.3,15.6,,,91.0,,,12.9,987.0
1945-07-04,13.2,11.1,17.3,0.0,,,84.0,,,12.8,991.0
1945-07-05,16.2,12.2,22.3,0.1,,,64.0,,,11.7,990.3
1945-07-06,17.4,10.5,22.1,0.0,,,75.0,,,14.7,987.6
1945-07-07,16.6,15.2,22.1,7.6,,,82.0,,,15.7,989.5
1945-07-08,17.3,13.2,22.6,0.0,,,80.0,,,15.9,995.8
1945-07-09,17.5,10.1,23.7,0.0,,,74.0,,,14.1,997.7
1945-07-10,20.2,10.5,27.5,0.0,,,71.0,,,15.9,993.8
1945-07-11,20.8,13.8,26.5,2.9,,,75.0,,,18.0,991.3
1945-07-12,18.7,16.1,22.5,13.3,,,89.0,,,18.7,997.4
1945-07-13,21.6,16.8,26.5,0.0,,,79.0,,,20.4,1001.0
1945-07-14,22.4,14.2,31.4,0.0,,,70.0,,,18.1,998.5
1945-07-15,24.4,14.3,33.0,0.0,,,65.0,,,18.7,999.1
1945-07-16,24.6,15.3,33.7,1.6,,,68.0,,,19.6,999.6
1945-07-17,16.0,15.0,25.5,1.6,,,86.0,,,15.5,1003.1
1945-07-18,17.6,14.6,23.3,0.0,,,75.0,,,14.8,996.7
1945-07-19,22.4,11.1,30.5,0.0,,,69.0,,,17.7,997.9
1945-07-20,23.4,15.6,30.0,0.0,,,60.0,,,17.6,1001.2
1945-07-21,20.9,16.3,27.9,0.0,,,66.0,,,16.3,1003.1
1945-07-22,21.1,14.4,33.5,5.3,,,76.0,,,18.9,995.6
1945-07-23,16.7,15.6,20.0,1.0,,,80.0,,,15.5,999.0
1945-07-24,19.9,15.0,24.0,0.0,,,80.0,,,18.3,999.0
1945-07-25,19.4,16.6,24.2,0.0,,,81.0,,,18.4,997.0
1945-07-26,21.8,12.0,32.1,0.0,,,76.0,,,19.1,992.9
1945-07-27,22.7,17.0,30.8,0.0,,,72.0,,,19.2,988.6
1945-07-28,19.5,16.6,25.4,0.0,,,72.0,,,16.5,993.7
1945-07-29,16.2,14.0,20.3,0.0,,,67.0,,,12.3,997.1
1945-07-30,17.4,14.5,21.1,0.3,,,78.0,,,16.0,995.5
1945-07-31,15.6,10.6,20.7,0.5,,,69.0,,,11.9,990.6
1945-08-01,14.7,10.6,19.8,9.4,,,86.0,,,14.4,994.4
1945-08-02,15.0,10.6,22.4,5.5,,,83.0,,,14.5,997.3
1945-08-03,16.6,12.6,21.5,20.4,,,85.0,,,15.6,998.6
1945-08-04,16.8,12.6,21.2,4.6,,,85.0,,,15.9,998.0
1945-08-05,18.9,14.7,24.0,0.0,,,80.0,,,16.9,995.9
1945-08-06,20.7,11.6,30.4,0.3,,,74.0,,,17.1,991.3
1945-08-07,17.5,15.8,21.3,16.7,,,94.0,,,18.8,993.7
1945-08-08,20.0,16.9,24.0,43.5,,,90.0,,,20.9,992.2
1945-08-09,19.0,16.6,26.0,15.0,,,81.0,,,18.5,983.4
1945-08-10,14.8,12.2,20.8,13.9,,,82.0,,,14.1,983.8
1945-08-11,14.1,12.2,17.0,9.3,,,92.0,,,14.7,982.8
1945-08-12,15.5,13.0,18.5,14.5,,,89.0,,,15.7,987.8
1945-08-13,17.1,14.6,21.5,0.0,,,85.0,,,16.5,989.2
1945-08-14,17.3,12.0,24.2,0.0,,,87.0,,,17.1,989.7
1945-08-15,16.8,12.1,20.2,1.5,,,85.0,,,16.3,990.6
1945-08-16,15.6,13.8,22.0,0.4,,,82.0,,,14.7,997.2
1945-08-17,14.1,9.4,20.5,27.2,,,94.0,,,15.1,994.2
1945-08-18,16.5,9.4,21.9,0.3,,,84.0,,,16.4,989.9
1945-08-19,18.8,11.0,26.0,0.4,,,83.0,,,17.5,985.2
1945-08-20,16.4,15.0,20.4,0.0,,,87.0,,,16.4,984.2
1945-08-21,15.6,14.3,20.1,0.2,,,78.0,,,13.9,995.9
1945-08-22,15.9,11.9,22.6,8.7,,,84.0,,,15.5,993.1
1945-08-23,15.6,11.1,22.5,2.1,,,85.0,,,15.2,993.4
1945-08-24,16.5,13.2,22.0,0.8,,,79.0,,,14.4,998.4
1945-08-25,18.6,15.5,24.1,2.9,,,79.0,,,17.1,998.8
1945-08-26,16.2,13.6,23.0,0.0,,,78.0,,,15.1,1003.4
1945-08-27,14.5,9.5,23.0,0.0,,,77.0,,,12.4,1006.5
1945-08-28,17.6,9.6,26.5,0.0,,,75.0,,,14.4,1004.3
1945-08-29,21.7,14.0,31.0,0.0,,,71.0,,,17.9,1001.8
1945-08-30,23.3,14.0,30.2,9.0,,,72.0,,,20.1,997.1
1945-08-31,17.4,16.2,23.4,2.5,,,85.0,,,17.1,996.0
1945-09-01,13.0,11.0,23.3,0.0,,,79.0,,,12.1,999.5
1945-09-02,12.7,10.8,23.2,0.0,,,83.0,,,12.3,1005.4
1945-09-03,13.1,5.6,22.6,0.0,,,82.0,,,12.0,1009.9
1945-09-04,14.2,5.6,24.8,0.0,,,77.0,,,11.5,1006.8
1945-09-05,15.8,7.0,27.8,0.0,,,79.0,,,13.9,1001.4
1945-09-06,14.1,10.0,20.1,0.0,,,74.0,,,11.7,1002.9
1945-09-07,12.1,4.0,22.0,0.0,,,78.0,,,10.3,1005.9
1945-09-08,12.6,7.5,20.1,0.0,,,81.0,,,11.6,1003.8
1945-09-09,14.0,8.9,22.5,0.0,,,77.0,,,12.0,1000.4
1945-09-10,14.1,8.2,19.8,0.0,,,81.0,,,12.7,1004.5
1945-09-11,13.1,8.2,20.1,0.0,,,76.0,,,11.3,1011.9
1945-09-12,11.1,3.9,17.9,0.0,,,74.0,,,9.3,1014.9
1945-09-13,12.4,4.0,18.5,0.0,,,85.0,,,12.0,1004.0
1945-09-14,16.3,9.0,23.4,0.4,,,82.0,,,15.2,1000.8
1945-09-15,16.6,14.8,22.5,1.1,,,85.0,,,16.1,1000.0
1945-09-16,16.9,13.2,21.1,0.0,,,78.0,,,14.8,1003.0
1945-09-17,18.7,16.3,24.6,0.0,,,84.0,,,18.8,1003.8
1945-09-18,19.9,12.5,30.5,0.0,,,77.0,,,17.9,998.8
1945-09-19,18.5,14.6,25.1,0.3,,,71.0,,,14.8,997.6
1945-09-20,16.3,14.6,22.4,0.0,,,82.0,,,15.5,1007.0
1945-09-21,17.0,10.0,26.0,0.0,,,77.0,,,14.7,1005.8
1945-09-22,19.5,10.2,27.0,2.7,,,72.0,,,15.3,999.0
1945-09-23,13.4,10.6,20.4,6.2,,,89.0,,,14.3,996.0
1945-09-24,10.1,9.6,12.7,0.6,,,92.0,,,11.2,993.4
1945-09-25,10.0,4.7,16.5,0.0,,,82.0,,,9.7,994.6
1945-09-26,9.5,7.4,15.0,0.0,,,84.0,,,10.1,1000.6
1945-09-27,10.0,5.6,13.5,2.3,,,83.0,,,10.0,1000.1
1945-09-28,10.1,9.5,11.3,5.9,,,95.0,,,11.9,1000.3
1945-09-29,10.6,8.5,15.0,0.8,,,76.0,,,9.6,1006.3
1945-09-30,9.5,7.5,11.6,15.9,,,92.0,,,11.1,1012.7
1945-10-01,10.3,8.4,13.4,10.1,,,93.0,,,11.9,1014.1
1945-10-02,7.9,6.1,13.0,1.2,,,85.0,,,9.1,1018.8
1945-10-03,7.0,5.1,11.1,0.3,,,85.0,,,8.7,1017.0
1945-10-04,7.5,2.2,11.0,0.2,,,82.0,,,8.3,1013.7
1945-10-05,8.2,6.0,12.2,1.6,,,97.0,,,8.4,1011.4
1945-10-06,10.5,6.8,12.5,0.7,,,91.0,,,11.5,999.8
1945-10-07,7.4,5.8,12.5,0.0,,,76.0,,,7.9,1003.1
1945-10-08,8.9,0.0,15.6,0.0,,,84.0,,,9.2,1010.5
1945-10-09,9.8,7.5,14.5,0.0,,,84.0,,,10.7,1008.0
1945-10-10,11.5,3.5,20.5,0.0,,,82.0,,,10.9,1004.0
1945-10-11,14.3,10.4,20.6,12.7,,,79.0,,,13.2,1006.5
1945-10-12,8.3,3.7,12.6,0.0,,,84.0,,,8.9,1013.0
1945-10-13,10.9,7.6,13.7,0.0,,,76.0,,,10.0,1008.8
1945-10-14,10.6,9.6,11.9,0.0,,,84.0,,,10.7,1005.9
1945-10-15,11.0,9.8,14.0,2.8,,,93.0,,,12.1,1007.1
1945-10-16,11.4,10.7,13.0,1.0,,,95.0,,,12.7,1009.2
1945-10-17,10.9,10.4,13.2,3.4,,,97.0,,,12.7,1005.7
1945-10-18,10.6,7.4,18.0,0.5,,,92.0,,,12.0,1006.0
1945-10-19,9.8,8.0,16.3,0.2,,,96.0,,,11.6,1006.6
1945-10-20,8.1,5.8,14.5,0.0,,,90.0,,,10.1,1007.4
1945-10-21,10.7,3.8,17.2,0.0,,,83.0,,,10.4,1004.5
1945-10-22,11.8,7.8,15.5,2.3,,,91.0,,,12.5,1001.6
1945-10-23,13.6,7.8,17.6,0.0,,,80.0,,,12.4,1002.2
1945-10-24,14.7,11.6,21.2,0.0,,,73.0,,,12.8,995.6
1945-10-25,12.2,10.4,16.0,0.0,,,74.0,,,10.7,988.5
1945-10-26,13.3,10.7,17.0,0.5,,,64.0,,,9.9,980.8
1945-10-27,11.1,9.5,14.9,1.2,,,73.0,,,9.7,984.4
1945-10-28,9.4,6.3,16.6,0.0,,,74.0,,,8.9,991.9
1945-10-29,10.8,6.4,17.0,0.0,,,81.0,,,10.5,991.5
1945-10-30,11.0,5.2,21.0,0.0,,,82.0,,,11.1,997.9
1945-10-31,9.3,5.6,10.7,0.0,,,94.0,,,10.7,1003.7
1945-11-01,13.9,5.2,18.0,0.0,,,77.0,,,11.7,996.3
1945-11-02,12.9,9.2,21.8,0.0,,,78.0,,,11.7,1001.5
1945-11-03,9.8,6.0,15.5,0.0,,,85.0,,,10.4,1006.6
1945-11-04,9.9,7.5,13.3,0.0,,,82.0,,,9.9,1007.8
1945-11-05,9.9,3.2,13.8,0.0,,,81.0,,,9.5,1006.5
1945-11-06,8.9,7.9,13.7,0.0,,,74.0,,,8.7,1007.7
1945-11-07,9.1,7.6,11.2,0.0,,,88.0,,,10.3,1008.1
1945-11-08,7.3,5.6,9.5,26.1,,,84.0,,,8.7,989.0
1945-11-09,3.4,2.5,7.2,5.9,,,93.0,,,7.2,981.9
1945-11-10,3.2,0.6,4.8,14.5,,,92.0,,,7.2,986.9
1945-11-11,2.9,0.5,6.5,0.2,,,89.0,,,6.8,989.3
1945-11-12,3.5,2.4,4.6,0.6,,,91.0,,,7.2,991.8
1945-11-13,3.8,1.0,7.0,1.7,,,86.0,,,6.8,998.6
1945-11-14,3.9,2.1,4.7,12.7,,,93.0,,,7.6,1003.6
1945-11-15,2.2,0.4,4.5,0.5,,,95.0,,,6.7,1005.5
