,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP
1934-12-16,8.9,6.8,10.0,0.0,,,79.0,,,9.3,977.2
1934-12-17,7.3,6.0,8.9,1.7,,,91.0,,,9.5,983.6
1934-12-18,7.7,5.3,9.5,0.0,,,84.0,,,9.1,987.6
1934-12-19,6.6,4.6,9.6,0.5,,,90.0,,,9.5,986.5
1934-12-20,6.7,4.1,9.3,0.0,,,85.0,,,8.8,990.7
1934-12-21,6.6,3.3,8.7,3.5,,,88.0,,,8.9,996.3
1934-12-22,1.8,0.1,5.9,0.0,,,92.0,,,6.9,996.7
1934-12-23,0.3,-0.5,1.3,0.0,,,86.0,,,5.7,995.9
1934-12-24,-0.2,-1.5,1.2,0.0,,,90.0,,,5.9,997.4
1934-12-25,-0.5,-2.9,0.4,0.0,,,91.0,,,5.6,1002.1
1934-12-26,2.2,-0.5,3.5,0.0,,,77.0,,,5.7,1000.2
1934-12-27,1.9,0.4,2.6,5.4,,,89.0,,,6.7,997.3
1934-12-28,3.5,1.9,4.8,1.1,,,91.0,,,7.5,1000.2
1934-12-29,4.4,2.1,4.8,0.0,,,80.0,,,7.1,997.2
1934-12-30,6.0,3.5,7.8,5.1,,,80.0,,,7.9,1003.6
1934-12-31,5.8,2.3,6.8,10.9,,,83.0,,,7.7,1000.8
1935-01-01,5.8,3.7,7.6,1.6,,,93.0,,,8.9,997.5
1935-01-02,4.4,2.6,6.0,2.9,,,90.0,,,8.0,1002.9
1935-01-03,0.7,-0.4,3.5,0.0,,,83.0,,,5.7,1010.6
1935-01-04,2.0,-1.5,3.5,13.7,,,86.0,,,6.3,990.8
1935-01-05,3.1,2.0,4.9,0.8,,,84.0,,,6.9,984.9
1935-01-06,0.4,-0.8,2.7,0.0,,,85.0,,,5.9,989.8
1935-01-07,-1.1,-2.6,0.6,0.0,,,78.0,,,4.8,1002.4
1935-01-08,-5.1,-5.7,-1.7,0.0,,,77.0,,,3.6,1007.7
1935-01-09,-10.0,-10.7,-5.1,0.0,,,76.0,,,2.4,1010.8
1935-01-10,-8.9,-12.5,-8.1,0.0,,,74.0,,,2.4,1015.0
1935-01-11,-5.5,-8.4,-4.3,0.4,,,77.0,,,3.3,1010.2
1935-01-12,-3.6,-4.9,-2.0,0.9,,,85.0,,,4.3,991.7
1935-01-13,-0.2,-5.3,1.2,0.3,,,86.0,,,5.3,991.2
1935-01-14,0.0,-1.3,1.8,1.8,,,87.0,,,5.6,992.9
1935-01-15,-5.9,-9.5,-0.3,0.0,,,89.0,,,4.3,1008.0
1935-01-16,0.0,-11.7,1.1,2.1,,,92.0,,,5.9,1011.1
1935-01-17,0.8,-0.4,2.4,2.6,,,92.0,,,6.4,1007.5
1935-01-18,-2.8,-4.8,-0.1,0.1,,,83.0,,,4.4,1014.7
1935-01-19,-1.5,-3.6,0.1,0.0,,,89.0,,,5.2,1016.9
1935-01-20,-1.7,-6.4,0.3,0.0,,,85.0,,,4.8,1014.4
1935-01-21,-0.7,-2.0,0.4,2.1,,,95.0,,,5.7,1008.3
1935-01-22,1.8,-1.4,2.6,1.3,,,94.0,,,6.8,1006.8
1935-01-23,3.0,2.1,3.7,1.8,,,92.0,,,7.2,1005.3
1935-01-24,3.9,2.5,4.9,0.5,,,79.0,,,6.7,1000.3
1935-01-25,6.2,3.2,7.4,2.0,,,72.0,,,7.1,977.0
1935-01-26,3.0,1.7,7.1,0.3,,,74.0,,,6.0,970.6
1935-01-27,0.4,-1.5,2.3,0.1,,,93.0,,,6.1,984.6
1935-01-28,-2.5,-3.8,0.5,1.1,,,88.0,,,4.9,997.1
1935-01-29,-2.7,-4.8,-1.7,0.5,,,92.0,,,4.8,999.2
1935-01-30,-3.0,-8.6,-2.0,3.1,,,83.0,,,4.3,997.9
1935-01-31,0.3,-3.5,1.7,4.6,,,90.0,,,5.7,989.6
1935-02-01,1.8,0.0,2.2,5.2,,,90.0,,,6.5,988.1
1935-02-02,3.6,0.8,6.0,11.0,,,84.0,,,6.9,976.5
1935-02-03,1.8,-1.3,3.5,0.8,,,70.0,,,5.1,986.4
1935-02-04,0.9,-0.1,2.4,0.5,,,90.0,,,6.0,987.0
1935-02-05,1.3,-0.8,3.1,1.7,,,74.0,,,5.3,987.7
1935-02-06,-2.7,-6.3,1.4,6.2,,,92.0,,,5.5,990.0
1935-02-07,-6.2,-11.9,-3.3,0.0,,,86.0,,,3.7,1002.5
1935-02-08,-8.1,-12.2,-3.9,0.0,,,83.0,,,3.2,1005.4
1935-02-09,-8.6,-11.7,-6.3,0.2,,,76.0,,,2.7,1003.8
1935-02-10,-10.1,-15.4,-6.7,0.0,,,80.0,,,2.7,1004.1
1935-02-11,-4.3,-15.4,-1.4,0.0,,,89.0,,,3.9,1000.6
1935-02-12,1.8,-1.7,3.0,0.4,,,78.0,,,5.6,1000.5
1935-02-13,3.4,1.7,4.8,0.0,,,79.0,,,6.4,992.4
1935-02-14,5.6,2.6,8.6,3.5,,,75.0,,,7.3,982.1
1935-02-15,4.2,1.0,5.9,3.2,,,83.0,,,6.9,992.4
1935-02-16,8.8,3.7,10.1,16.9,,,83.0,,,9.5,980.9
1935-02-17,6.6,3.0,10.2,7.8,,,65.0,,,6.8,987.6
1935-02-18,6.0,2.8,9.3,1.3,,,84.0,,,8.0,1004.1
1935-02-19,7.2,4.8,10.7,0.0,,,60.0,,,6.4,1000.5
1935-02-20,8.1,-0.1,13.6,0.0,,,65.0,,,7.1,996.0
1935-02-21,10.4,6.1,12.4,0.7,,,53.0,,,6.8,985.1
1935-02-22,7.4,4.4,11.2,0.0,,,66.0,,,7.1,976.2
1935-02-23,5.0,0.9,11.8,0.1,,,67.0,,,6.4,963.1
1935-02-24,3.2,1.2,5.6,0.7,,,70.0,,,5.7,978.2
1935-02-25,6.3,0.8,9.5,0.1,,,71.0,,,6.9,974.0
1935-02-26,4.5,3.0,8.1,0.0,,,73.0,,,6.7,976.8
1935-02-27,0.8,-0.7,3.1,0.3,,,89.0,,,6.1,986.8
1935-02-28,2.4,-4.5,6.9,0.0,,,79.0,,,5.9,981.4
1935-03-01,1.9,-1.6,5.5,0.2,,,90.0,,,6.5,976.4
1935-03-02,1.7,0.5,2.6,3.8,,,89.0,,,6.3,982.4
1935-03-03,-2.4,-4.0,2.4,5.3,,,91.0,,,5.1,996.7
1935-03-04,-8.6,-12.4,-3.5,0.0,,,82.0,,,2.8,1008.6
1935-03-05,-9.3,-19.1,-1.0,0.0,,,79.0,,,2.4,1013.2
1935-03-06,-8.2,-17.3,-1.9,0.0,,,82.0,,,2.7,1005.4
1935-03-07,-7.3,-17.6,-0.8,0.2,,,80.0,,,3.1,1013.6
1935-03-08,-5.9,-13.4,-2.9,0.1,,,76.0,,,3.1,1017.1
1935-03-09,-6.3,-9.5,-4.1,0.0,,,78.0,,,3.2,1017.5
1935-03-10,-4.4,-16.0,3.0,0.0,,,74.0,,,3.5,1016.4
1935-03-11,-0.9,-7.4,6.0,0.0,,,73.0,,,4.4,1015.9
1935-03-12,0.3,-7.1,6.9,0.0,,,74.0,,,4.7,1017.2
1935-03-13,0.7,-2.0,5.6,0.0,,,87.0,,,6.0,1013.6
1935-03-14,1.4,-5.2,9.8,0.0,,,73.0,,,5.1,1005.5
1935-03-15,5.2,-3.5,12.6,0.0,,,63.0,,,5.6,1000.6
1935-03-16,4.9,1.2,9.2,0.0,,,67.0,,,6.1,992.1
1935-03-17,5.7,1.5,10.9,0.0,,,68.0,,,6.7,993.1
1935-03-18,6.3,-0.7,11.1,2.0,,,84.0,,,8.3,999.0
1935-03-19,5.4,2.5,8.8,0.0,,,87.0,,,8.4,1004.6
1935-03-20,6.4,-2.2,16.5,0.0,,,77.0,,,7.3,1000.5
1935-03-21,9.5,4.2,16.8,0.0,,,69.0,,,8.7,999.9
1935-03-22,9.5,0.0,19.5,0.0,,,68.0,,,7.7,998.1
1935-03-23,8.9,5.0,14.1,1.2,,,70.0,,,8.4,995.4
1935-03-24,7.5,4.2,11.3,26.2,,,77.0,,,8.5,994.8
1935-03-25,6.4,4.9,13.6,0.0,,,78.0,,,7.7,1008.7
1935-03-26,10.6,4.4,13.3,0.0,,,70.0,,,9.2,1003.1
1935-03-27,7.0,4.1,10.8,4.4,,,80.0,,,8.5,1000.6
1935-03-28,6.0,4.0,7.4,0.5,,,76.0,,,7.3,1003.5
1935-03-29,0.6,-1.9,6.0,2.2,,,83.0,,,5.9,993.3
1935-03-30,0.2,-3.0,4.6,0.2,,,78.0,,,5.2,1002.6
1935-03-31,4.2,-3.0,7.9,0.0,,,65.0,,,5.3,998.2
1935-04-01,5.4,1.9,7.6,6.4,,,81.0,,,7.5,987.2
1935-04-02,3.5,1.6,7.9,4.2,,,87.0,,,7.3,980.8
1935-04-03,3.5,-0.7,6.4,1.9,,,79.0,,,6.4,987.0
1935-04-04,3.1,0.5,7.1,0.0,,,75.0,,,5.9,988.9
1935-04-05,3.1,0.6,5.8,0.2,,,68.0,,,5.3,983.6
1935-04-06,3.0,0.6,6.2,2.9,,,67.0,,,5.5,985.9
1935-04-07,4.8,0.3,8.6,1.5,,,71.0,,,6.0,990.5
1935-04-08,8.9,3.7,13.4,0.3,,,72.0,,,8.4,985.7
1935-04-09,8.8,4.2,10.9,21.5,,,83.0,,,9.5,991.0
1935-04-10,16.2,10.0,20.7,0.0,,,66.0,,,11.5,992.1
1935-04-11,14.2,11.3,18.4,0.0,,,53.0,,,8.7,993.1
1935-04-12,11.4,3.4,17.1,7.9,,,68.0,,,9.1,985.0
1935-04-13,5.6,2.1,10.6,1.6,,,71.0,,,6.7,990.0
1935-04-14,5.1,-2.0,10.0,0.0,,,64.0,,,5.6,988.7
1935-04-15,4.7,1.3,10.9,0.0,,,70.0,,,6.3,997.3
1935-04-16,10.3,-1.8,14.6,1.1,,,50.0,,,5.9,992.8
1935-04-17,7.7,6.2,11.7,15.6,,,88.0,,,9.5,984.6
1935-04-18,8.0,6.5,9.4,4.5,,,91.0,,,9.9,989.5
1935-04-19,9.5,6.6,16.0,0.0,,,70.0,,,8.5,996.9
1935-04-20,12.0,4.4,18.2,0.0,,,58.0,,,7.9,994.9
1935-04-21,12.7,1.5,19.8,0.0,,,56.0,,,7.9,991.6
1935-04-22,13.5,3.5,21.4,2.0,,,69.0,,,10.5,990.8
1935-04-23,12.5,7.3,16.3,8.5,,,88.0,,,12.7,995.4
1935-04-24,14.2,8.5,22.2,11.1,,,68.0,,,11.1,990.6
1935-04-25,10.4,8.0,17.1,0.0,,,77.0,,,10.0,988.1
1935-04-26,8.0,5.1,11.7,0.0,,,84.0,,,9.5,986.2
1935-04-27,9.8,6.4,14.8,0.0,,,81.0,,,10.1,991.9
1935-04-28,9.3,6.4,10.3,0.0,,,79.0,,,9.6,995.4
1935-04-29,7.5,5.4,9.3,0.5,,,77.0,,,8.3,999.9
1935-04-30,5.1,2.7,10.5,3.3,,,83.0,,,7.9,995.6
1935-05-01,0.6,-0.6,5.0,0.2,,,76.0,,,5.2,1002.9
1935-05-02,2.6,-1.0,7.7,0.0,,,69.0,,,5.2,1006.5
1935-05-03,6.7,0.6,13.1,0.0,,,62.0,,,6.3,1001.8
1935-05-04,11.1,2.6,17.6,0.0,,,56.0,,,7.1,1002.2
1935-05-05,13.7,10.0,19.1,0.0,,,43.0,,,6.8,1005.7
1935-05-06,15.8,11.6,21.5,0.0,,,46.0,,,8.3,1006.2
1935-05-07,13.8,9.5,22.1,1.0,,,56.0,,,8.9,999.8
1935-05-08,6.8,5.0,10.8,0.0,,,88.0,,,9.2,1003.4
1935-05-09,8.3,2.1,13.9,0.0,,,56.0,,,6.1,1007.6
1935-05-10,11.5,3.2,20.5,0.0,,,58.0,,,7.7,1001.2
1935-05-11,12.5,7.1,19.7,0.0,,,66.0,,,9.6,994.5
1935-05-12,8.6,5.5,12.7,0.1,,,63.0,,,7.2,991.4
1935-05-13,6.6,3.3,11.5,0.0,,,63.0,,,6.3,995.3
1935-05-14,7.9,2.0,13.1,0.0,,,56.0,,,5.7,998.3
1935-05-15,10.5,6.2,15.8,11.3,,,61.0,,,8.0,992.2
1935-05-16,7.8,5.1,10.0,6.4,,,70.0,,,7.9,991.8
1935-05-17,6.5,4.3,7.8,7.7,,,90.0,,,8.9,991.6
1935-05-18,7.8,5.5,11.9,0.7,,,82.0,,,9.1,992.8
1935-05-19,10.5,6.5,13.7,0.0,,,61.0,,,8.1,996.3
1935-05-20,10.3,7.1,16.1,0.0,,,60.0,,,7.6,1003.7
1935-05-21,13.6,8.0,19.4,0.0,,,55.0,,,8.3,1002.2
1935-05-22,16.9,10.1,21.2,2.3,,,52.0,,,10.0,995.7
1935-05-23,15.3,10.2,20.4,2.2,,,82.0,,,14.3,987.5
1935-05-24,15.7,11.2,19.7,2.5,,,88.0,,,15.6,991.7
1935-05-25,16.2,13.2,18.9,0.0,,,88.0,,,16.1,994.4
1935-05-26,15.5,13.4,19.4,0.0,,,78.0,,,14.0,996.8
1935-05-27,15.3,11.4,20.8,0.0,,,58.0,,,10.1,1000.8
1935-05-28,16.0,11.3,22.1,0.0,,,60.0,,,10.9,998.3
1935-05-29,17.8,8.7,22.4,0.0,,,63.0,,,12.5,995.0
1935-05-30,17.2,9.7,21.8,0.0,,,71.0,,,13.9,985.8
1935-05-31,13.8,8.8,18.0,0.0,,,67.0,,,10.8,990.5
1935-06-01,12.0,5.9,17.1,0.0,,,62.0,,,8.9,994.3
1935-06-02,16.3,6.5,21.9,0.7,,,63.0,,,11.6,991.3
1935-06-03,16.7,11.6,22.8,3.5,,,69.0,,,13.2,990.5
1935-06-04,17.4,11.4,22.2,2.2,,,57.0,,,11.1,993.9
1935-06-05,18.0,14.2,22.6,0.2,,,69.0,,,13.7,989.6
1935-06-06,15.2,12.2,18.4,0.0,,,67.0,,,11.7,996.1
1935-06-07,19.5,10.2,24.6,0.0,,,55.0,,,12.0,1000.9
1935-06-08,23.0,12.1,29.0,0.0,,,53.0,,,14.4,1000.5
1935-06-09,18.0,12.9,23.1,0.0,,,56.0,,,11.5,1003.4
1935-06-10,23.4,13.2,29.8,0.0,,,59.0,,,15.9,997.0
1935-06-11,25.0,17.6,32.0,0.0,,,57.0,,,17.9,990.4
1935-06-12,15.4,12.0,22.7,0.0,,,68.0,,,11.9,1000.0
1935-06-13,19.7,13.0,25.9,0.0,,,57.0,,,12.7,1002.1
1935-06-14,24.4,14.4,30.9,0.0,,,48.0,,,14.1,996.3
1935-06-15,21.2,15.0,31.4,34.6,,,61.0,,,15.6,986.8
1935-06-16,16.7,11.5,20.6,0.0,,,61.0,,,11.9,994.5
1935-06-17,15.5,6.8,20.1,4.2,,,72.0,,,12.7,998.3
1935-06-18,16.6,8.2,21.1,5.1,,,70.0,,,13.3,998.4
1935-06-19,13.9,11.5,18.6,3.4,,,80.0,,,13.1,997.0
1935-06-20,15.0,8.0,19.9,0.0,,,61.0,,,10.1,999.3
1935-06-21,16.2,12.0,20.4,0.0,,,75.0,,,13.7,1001.2
1935-06-22,20.2,10.1,26.0,0.0,,,65.0,,,14.7,1005.5
1935-06-23,23.5,13.3,28.6,0.0,,,60.0,,,16.5,1004.4
1935-06-24,23.4,14.0,28.7,0.0,,,68.0,,,18.7,999.0
1935-06-25,25.9,19.7,32.7,0.0,,,55.0,,,17.3,997.2
1935-06-26,28.6,21.2,35.0,0.0,,,51.0,,,18.8,999.8
1935-06-27,27.3,22.2,34.3,3.8,,,57.0,,,20.4,1002.7
1935-06-28,20.2,16.4,25.1,25.1,,,76.0,,,18.3,1006.0
1935-06-29,18.3,15.3,23.6,0.0,,,65.0,,,13.3,1006.7
1935-06-30,19.0,9.6,25.5,0.0,,,70.0,,,15.2,1003.4
1935-07-01,22.5,11.7,28.9,0.0,,,56.0,,,14.4,1000.6
1935-07-02,25.0,18.6,32.2,6.0,,,55.0,,,16.5,1000.1
1935-07-03,19.9,16.4,25.0,0.0,,,77.0,,,17.9,1003.7
1935-07-04,19.9,16.6,25.0,4.2,,,65.0,,,14.8,1000.8
1935-07-05,20.1,14.2,24.4,12.8,,,72.0,,,15.7,995.1
1935-07-06,13.9,12.3,21.4,3.3,,,74.0,,,12.1,994.9
1935-07-07,13.3,9.4,15.8,0.0,,,74.0,,,11.3,1002.7
1935-07-08,14.8,11.5,19.9,0.0,,,70.0,,,11.7,1004.6
1935-07-09,18.5,7.9,24.9,0.0,,,67.0,,,13.9,1002.4
1935-07-10,21.6,10.3,29.4,0.0,,,59.0,,,14.3,999.4
1935-07-11,21.0,13.2,27.4,0.0,,,59.0,,,14.3,992.2
1935-07-12,22.3,13.7,30.4,0.0,,,51.0,,,12.9,994.1
1935-07-13,20.5,9.6,26.7,0.0,,,56.0,,,12.0,993.9
1935-07-14,20.3,11.8,25.7,0.0,,,49.0,,,10.9,991.7
1935-07-15,22.0,14.0,28.2,0.0,,,53.0,,,13.6,989.9
1935-07-16,19.6,15.8,24.1,5.5,,,76.0,,,17.3,990.8
1935-07-17,20.1,14.5,26.1,2.0,,,60.0,,,13.9,986.9
1935-07-18,20.2,15.6,23.7,1.4,,,66.0,,,15.2,983.6
1935-07-19,18.1,14.1,22.5,0.0,,,66.0,,,13.2,983.4
1935-07-20,21.0,11.5,28.1,2.3,,,56.0,,,13.6,980.9
1935-07-21,15.2,13.1,19.6,4.0,,,68.0,,,12.3,984.6
1935-07-22,13.9,9.1,15.6,10.2,,,82.0,,,13.1,990.3
1935-07-23,13.1,12.4,15.8,0.0,,,84.0,,,12.9,997.5
1935-07-24,18.0,9.7,24.5,0.0,,,74.0,,,14.5,995.1
1935-07-25,18.4,13.8,23.8,0.0,,,68.0,,,14.5,992.8
1935-07-26,19.1,10.6,25.4,0.0,,,59.0,,,12.5,988.9
1935-07-27,17.8,12.6,22.3,0.0,,,66.0,,,13.1,990.0
1935-07-28,18.3,15.1,20.0,1.0,,,69.0,,,14.5,983.1
1935-07-29,15.9,13.5,19.3,0.0,,,61.0,,,11.1,982.1
1935-07-30,14.2,10.0,16.9,0.3,,,62.0,,,9.7,984.6
1935-07-31,12.5,10.0,15.1,0.0,,,77.0,,,11.2,990.9
1935-08-01,15.4,10.2,20.3,0.0,,,71.0,,,12.1,991.6
1935-08-02,16.8,8.5,24.2,0.0,,,68.0,,,12.5,989.5
1935-08-03,17.4,9.9,23.9,0.0,,,66.0,,,12.9,990.4
1935-08-04,16.3,8.1,21.7,0.0,,,74.0,,,13.6,993.6
1935-08-05,16.6,9.2,22.5,0.0,,,64.0,,,11.9,997.0
1935-08-06,18.3,9.5,24.7,0.0,,,69.0,,,14.0,998.5
1935-08-07,17.1,14.5,22.1,0.0,,,69.0,,,13.7,996.2
1935-08-08,20.9,9.9,26.8,0.0,,,58.0,,,12.9,991.4
1935-08-09,23.3,14.3,31.7,1.4,,,51.0,,,13.9,988.1
1935-08-10,17.2,16.3,21.8,0.0,,,83.0,,,16.4,991.2
1935-08-11,20.2,10.9,26.9,0.0,,,59.0,,,12.4,990.9
1935-08-12,23.2,13.7,30.5,0.0,,,48.0,,,12.9,981.6
1935-08-13,19.9,16.4,27.6,12.8,,,71.0,,,16.4,976.0
1935-08-14,12.6,10.1,17.3,11.0,,,99.0,,,14.8,978.8
1935-08-15,13.6,10.9,17.1,0.3,,,89.0,,,13.9,990.0
1935-08-16,14.3,10.7,18.4,0.0,,,77.0,,,12.7,992.1
1935-08-17,14.1,11.8,20.4,5.2,,,81.0,,,13.5,991.7
1935-08-18,14.2,11.3,18.6,0.0,,,82.0,,,13.2,990.9
1935-08-19,16.1,8.6,22.0,0.0,,,70.0,,,12.0,993.0
1935-08-20,17.4,10.2,24.2,0.0,,,60.0,,,11.3,996.1
1935-08-21,17.7,10.5,25.2,0.0,,,61.0,,,11.9,994.2
1935-08-22,18.2,11.3,25.9,0.0,,,62.0,,,12.1,993.2
1935-08-23,18.9,11.1,26.5,0.0,,,57.0,,,11.7,991.0
1935-08-24,17.2,10.5,24.2,0.0,,,64.0,,,12.1,987.2
1935-08-25,17.5,8.9,24.6,0.0,,,61.0,,,11.3,988.3
1935-08-26,21.0,12.9,26.9,0.0,,,53.0,,,12.9,981.6
1935-08-27,17.8,13.9,23.0,0.5,,,74.0,,,15.1,975.1
1935-08-28,19.0,13.6,24.4,1.7,,,68.0,,,14.7,974.8
1935-08-29,14.2,12.5,19.1,0.0,,,69.0,,,11.2,982.7
1935-08-30,14.7,11.3,20.6,0.0,,,68.0,,,11.3,991.8
1935-08-31,18.4,8.2,25.8,0.0,,,60.0,,,12.1,992.3
1935-09-01,21.3,14.0,27.9,0.0,,,58.0,,,14.3,991.5
1935-09-02,21.5,12.3,30.0,0.0,,,59.0,,,14.3,988.4
1935-09-03,17.0,14.2,22.3,23.0,,,83.0,,,16.5,987.5
1935-09-04,16.2,14.5,18.9,0.0,,,78.0,,,14.5,983.7
1935-09-05,12.6,10.4,18.7,3.7,,,87.0,,,12.4,983.7
1935-09-06,11.7,10.3,14.0,9.6,,,85.0,,,12.0,981.3
1935-09-07,10.9,8.6,14.2,1.5,,,79.0,,,10.4,986.0
1935-09-08,11.4,7.3,16.0,0.0,,,74.0,,,9.9,990.1
1935-09-09,9.8,8.0,13.3,3.6,,,88.0,,,11.1,989.5
1935-09-10,8.8,4.2,14.2,0.1,,,81.0,,,9.1,996.4
1935-09-11,10.3,2.7,17.3,0.0,,,68.0,,,8.0,994.2
1935-09-12,14.2,7.2,22.1,0.0,,,58.0,,,9.3,988.5
1935-09-13,18.6,8.5,25.5,0.0,,,66.0,,,13.7,990.3
1935-09-14,19.5,14.3,24.2,0.0,,,65.0,,,14.7,990.6
1935-09-15,18.8,12.6,24.0,0.6,,,71.0,,,14.7,984.8
1935-09-16,14.3,12.4,20.6,0.1,,,71.0,,,12.4,981.2
1935-09-17,14.8,10.0,19.3,0.0,,,66.0,,,10.9,978.7
1935-09-18,14.2,11.2,18.9,0.0,,,60.0,,,9.7,984.5
1935-09-19,13.8,8.0,18.3,0.0,,,68.0,,,10.4,987.1
1935-09-20,18.7,14.0,23.7,1.1,,,75.0,,,15.9,990.8
1935-09-21,15.6,14.3,20.0,0.0,,,84.0,,,14.8,997.1
1935-09-22,21.0,11.3,26.8,0.0,,,63.0,,,14.9,986.9
1935-09-23,14.5,12.4,23.4,0.0,,,70.0,,,11.9,987.9
1935-09-24,11.1,7.1,17.4,0.0,,,61.0,,,8.0,990.4
1935-09-25,11.5,5.4,15.8,6.5,,,77.0,,,10.7,976.3
1935-09-26,9.2,7.4,11.6,0.1,,,75.0,,,8.8,982.6
1935-09-27,10.7,6.5,13.4,1.7,,,72.0,,,9.1,990.1
1935-09-28,14.2,9.1,18.4,0.0,,,75.0,,,12.1,991.8
1935-09-29,19.1,11.2,26.4,0.0,,,60.0,,,12.7,988.9
1935-09-30,15.7,11.5,21.2,2.0,,,67.0,,,11.9,986.6
1935-10-01,14.0,12.4,17.1,5.8,,,89.0,,,14.4,980.3
1935-10-02,9.3,8.4,12.5,4.8,,,91.0,,,10.8,975.0
1935-10-03,11.0,4.4,15.5,0.0,,,77.0,,,9.5,974.2
1935-10-04,15.4,10.8,18.7,0.0,,,74.0,,,12.7,972.7
1935-10-05,14.1,12.2,16.8,1.1,,,86.0,,,14.1,976.8
1935-10-06,10.8,9.9,13.9,28.4,,,97.0,,,12.7,982.9
1935-10-07,11.1,9.4,13.5,0.9,,,89.0,,,12.1,990.6
1935-10-08,11.8,5.6,17.1,4.6,,,87.0,,,12.0,990.3
1935-10-09,13.5,8.5,17.4,0.0,,,79.0,,,12.3,988.9
1935-10-10,14.0,8.5,20.2,0.1,,,76.0,,,12.4,982.4
1935-10-11,10.5,6.6,14.5,1.2,,,69.0,,,8.5,990.8
1935-10-12,9.5,7.4,14.6,0.1,,,79.0,,,9.5,994.6
1935-10-13,6.9,0.8,14.4,0.0,,,76.0,,,7.3,1001.5
1935-10-14,7.3,0.9,14.5,0.0,,,80.0,,,8.1,999.0
1935-10-15,7.7,1.6,14.5,0.0,,,78.0,,,7.9,999.2
1935-10-16,11.1,4.2,15.9,0.0,,,73.0,,,9.3,998.7
1935-10-17,12.3,10.7,13.9,0.5,,,87.0,,,12.5,997.1
1935-10-18,9.5,6.6,13.2,0.2,,,77.0,,,9.7,991.0
1935-10-19,12.0,3.6,17.0,1.6,,,64.0,,,8.5,977.3
1935-10-20,8.4,6.4,13.0,0.4,,,67.0,,,7.5,973.9
1935-10-21,5.4,4.8,8.2,1.3,,,92.0,,,8.3,979.9
1935-10-22,4.4,0.8,7.8,0.0,,,78.0,,,6.4,984.6
1935-10-23,4.1,2.9,6.1,1.0,,,84.0,,,6.9,985.3
1935-10-24,1.9,0.5,3.6,13.5,,,97.0,,,6.9,978.3
1935-10-25,2.1,-0.4,2.8,3.9,,,97.0,,,6.8,977.8
1935-10-26,3.3,1.8,3.7,3.3,,,93.0,,,7.1,987.1
1935-10-27,5.5,2.4,6.8,22.0,,,92.0,,,8.0,981.0
1935-10-28,7.4,3.9,11.6,8.6,,,88.0,,,9.9,971.4
1935-10-29,5.8,2.6,7.7,3.7,,,90.0,,,8.3,980.5
1935-10-30,7.0,5.3,11.9,0.0,,,65.0,,,6.5,981.1
1935-10-31,9.7,5.8,13.6,0.0,,,69.0,,,8.4,985.2
1935-11-01,8.9,5.8,13.6,0.0,,,80.0,,,9.2,993.1
1935-11-02,9.8,5.4,13.1,0.0,,,82.0,,,9.7,997.0
1935-11-03,6.4,4.3,10.7,0.0,,,87.0,,,8.7,994.9
1935-11-04,6.7,4.0,9.9,0.0,,,64.0,,,6.3,986.1
1935-11-05,3.6,1.4,6.2,0.4,,,78.0,,,6.1,981.5
1935-11-06,7.4,3.0,9.5,0.0,,,81.0,,,8.3,984.0
1935-11-07,6.9,4.9,10.2,0.0,,,80.0,,,7.9,986.7
1935-11-08,7.7,4.9,9.9,0.0,,,81.0,,,8.4,982.3
1935-11-09,8.8,7.3,10.7,0.0,,,85.0,,,9.7,982.5
1935-11-10,8.3,2.9,15.2,0.0,,,81.0,,,8.7,990.4
1935-11-11,8.6,5.8,13.2,0.0,,,81.0,,,9.2,988.9
1935-11-12,10.2,7.3,12.3,0.0,,,84.0,,,10.3,987.6
1935-11-13,7.8,5.9,10.5,0.0,,,90.0,,,9.6,989.3
1935-11-14,6.8,4.2,11.2,0.0,,,77.0,,,7.9,995.8
1935-11-15,5.1,3.5,8.5,0.0,,,76.0,,,6.8,991.9
1935-11-16,4.2,2.5,7.3,0.0,,,82.0,,,6.8,987.2
1935-11-17,5.4,3.3,6.6,0.2,,,77.0,,,6.8,977.2
1935-11-18,2.8,1.9,6.5,10.2,,,94.0,,,7.2,980.8
1935-11-19,2.8,0.2,7.2,0.0,,,91.0,,,6.9,988.0
1935-11-20,5.0,0.6,7.0,0.0,,,80.0,,,6.8,986.1
1935-11-21,3.4,2.3,6.8,0.0,,,83.0,,,6.5,982.2
1935-11-22,2.8,2.0,4.1,0.1,,,86.0,,,6.5,982.6
1935-11-23,2.2,0.7,3.5,1.7,,,97.0,,,6.9,979.1
1935-11-24,2.4,1.5,3.7,0.3,,,89.0,,,6.4,984.1
1935-11-25,3.0,0.7,3.5,1.5,,,87.0,,,6.5,988.5
1935-11-26,3.3,2.5,5.0,0.0,,,85.0,,,6.7,989.4
1935-11-27,3.9,1.8,5.5,0.1,,,72.0,,,5.9,986.6
1935-11-28,5.0,2.1,6.5,3.7,,,76.0,,,6.5,982.2
1935-11-29,7.5,4.9,8.8,0.0,,,75.0,,,7.9,977.8
1935-11-30,6.0,4.3,8.6,0.2,,,73.0,,,6.9,980.5
1935-12-01,4.9,2.6,9.6,3.1,,,84.0,,,7.6,956.7
1935-12-02,2.7,1.4,5.4,0.2,,,77.0,,,5.9,955.8
