,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP,EToPM,EToHG,EToSJ,EToPM2,EToPT
2017-11-18,7.9,6.6,8.9,7.2,159.0,1.59,75.17,11.0,23.7,8.0,1010.76,1.727116983047659,0.3120111473796531,0.0,2.480672685368122,0.30032369119088737
2017-11-19,8.5,5.8,9.6,3.3,294.0,2.94,72.67,15.3,26.7,8.1,1009.05,2.1854103935668596,0.40379603471509734,0.0,3.2352532358214923,-0.014912064128626983
2017-11-20,6.1,4.8,8.4,5.9,118.0,1.18,88.58,6.4,17.1,8.3,1010.36,0.6678994855497413,0.3514948520681582,0.0,0.9168145960798053,0.34531327211052143
2017-11-21,7.9,5.3,10.4,6.2,111.0,1.11,98.79,3.2,12.1,10.6,1004.83,0.17273511919876652,0.44285834209110386,0.40644630435089524,0.32228403097461966,0.36436516766275745
2017-11-22,10.2,9.5,11.0,0.1,170.0,1.7,88.0,7.7,15.5,11.0,998.47,0.90400356875322,0.2576654957829238,0.0,1.0803958867735952,0.24988031579219114
2017-11-23,10.0,8.0,12.5,2.0,127.0,1.27,73.79,8.2,20.0,9.1,995.72,1.7753651669663768,0.4364621674417888,0.0,2.3339916256337485,0.33817663021873684
2017-11-24,7.4,6.1,8.6,0.6,222.0,2.22,83.33,4.8,13.1,8.6,1005.85,0.9679773363109273,0.290572052799002,0.0,0.8335110242709434,0.07496823745000938
2017-11-25,6.1,3.7,7.5,4.1,266.0,2.66,78.21,5.1,19.6,7.3,1007.71,1.2231505325687047,0.3348986633777945,0.0,0.93256098817943,-0.0645251008879906
2017-11-26,6.1,4.0,7.9,3.9,182.0,1.82,80.5,8.7,17.4,7.6,1011.57,1.1796053626170355,0.33454528367802694,0.0,1.4672910128582939,0.13585375353162174
2017-11-27,6.1,4.6,8.6,10.8,89.0,0.89,87.75,7.5,20.7,8.3,1004.49,0.6744047550431934,0.334212023917339,0.0,1.0699386943252975,0.3604422683002642
2017-11-28,6.8,5.1,8.3,4.2,149.0,1.49,81.42,8.0,20.4,8.0,996.41,1.1512309883464378,0.3036337828847472,0.0,1.403726014549918,0.20415381189195764
2017-11-29,5.4,3.4,6.8,2.6,183.0,1.83,85.29,3.3,9.5,7.7,1000.99,0.6712750828671321,0.29140530016990074,0.0,0.5587778385128517,0.09684293602678257
2017-11-30,3.3,1.7,4.5,3.2,178.0,1.78,89.5,2.8,10.5,6.9,1000.94,0.4915090798813718,0.23754912676834664,0.0,0.3590842200326049,0.09290176063155443
2017-12-01,3.4,1.8,5.7,0.1,353.0,3.5300000000000002,84.96,3.8,11.7,6.6,1014.47,0.8540705730920191,0.27834390967992556,0.0,0.23758883567015876,-0.3761397970805888
2017-12-02,1.4,0.3,3.6,4.0,152.0,1.52,96.96,5.4,13.5,6.6,1021.87,0.20422620984371248,0.22924534609902622,0.03909645349722604,0.22785765063845534,0.1334770520678407
2017-12-03,6.6,3.6,8.4,1.7,196.0,1.96,88.92,7.8,17.1,8.7,1017.82,0.7364106432178069,0.34753306339714973,0.0,0.7208876675042221,0.022493469067470837
2017-12-04,7.8,6.5,8.6,0.9,258.0,2.58,82.33,9.3,16.2,8.7,1023.13,1.287565630228338,0.23867144609537447,0.0,1.2313298340081424,-0.1893490118722786
2017-12-05,8.1,7.5,8.7,0.0,119.0,1.19,87.83,7.4,14.1,9.5,1026.19,0.7845830131560995,0.18073208086678286,0.0,0.9930299655545646,0.24223421670008588
2017-12-06,8.2,7.6,9.0,0.0,66.0,0.66,80.29,7.8,15.8,8.7,1021.47,1.2064540393055267,0.19413859248637994,0.0,1.6935369269008456,0.41098836045871995
2017-12-07,6.4,5.1,7.9,8.4,56.0,0.56,82.75,9.0,19.2,8.0,1005.02,0.970039886818189,0.253303225270508,0.0,1.5914914512249387,0.4186928214419534
2017-12-08,4.8,1.7,7.3,12.9,77.0,0.77,77.79,8.5,20.7,6.7,999.9,1.1511578450498667,0.33179439774107095,0.0,1.6996933783174986,0.3349676574087854
2017-12-09,4.7,0.9,7.0,2.3,131.0,1.31,78.88,10.9,21.4,6.7,1001.86,1.246335981508196,0.342128033023059,0.0,1.7552656169678034,0.15619140001487605
2017-12-10,1.0,0.1,2.4,0.2,103.0,1.03,89.96,6.9,15.3,5.9,984.38,0.44602941472248636,0.1743000818514169,0.0,0.6422580147929451,0.21192714876102955
2017-12-11,2.1,0.9,3.0,9.5,53.0,0.53,83.38,7.7,,5.9,982.32,0.7296029945315621,0.17516137686375227,0.0,1.1659987771276388,0.3674842218418681
2017-12-12,4.0,1.1,5.8,1.5,132.0,1.32,81.17,,,6.6,997.84,,0.28539798282811196,0.0,,0.13542500234511132
2017-12-13,2.7,1.3,5.1,8.3,30.0,0.3,93.54,,,7.0,993.79,,0.24006865723373608,0.0,,0.43095644527707105
2017-12-14,4.1,2.5,6.0,3.4,162.0,1.62,86.83,,,7.1,983.79,,0.2450139095921118,0.0,,0.03463377515512594
2017-12-15,2.8,2.0,3.5,1.0,90.0,0.9,92.79,,,7.0,992.73,,0.1502900620874208,0.0,,0.25098761336641656
2017-12-16,4.7,2.8,6.1,2.7,221.0,2.21,81.79,,,7.0,1005.12,,0.24268715528774332,0.0,,-0.1758348247034845
2017-12-17,3.8,1.1,5.9,4.6,321.0,3.21,86.0,,,6.9,1016.42,,0.2802587742525451,0.0,,-0.4925106660502759
2017-12-18,2.3,1.1,5.6,0.1,92.0,0.92,94.46,,,6.8,1020.73,,0.2520312775365112,0.0,,0.23608581207625243
2017-12-19,5.8,5.2,6.7,0.8,79.0,0.79,96.96,,,9.0,1028.8,,0.17063508515616788,0.0,,0.3051826543645444
2017-12-20,6.2,5.4,7.3,0.3,90.0,0.9,99.96,,,9.5,1029.43,,0.19518644614639205,0.0,,0.2713734781606427
2017-12-21,6.0,4.0,6.8,0.0,119.0,1.19,99.17,,8.4,9.3,1030.0,,0.2349964794572969,0.0,,0.17652213286802335
2017-12-22,4.9,2.7,8.8,0.0,177.0,1.77,98.54,4.1,10.2,8.5,1031.04,0.2603026452948569,0.3310798647160812,0.0,0.05312185701410144,-0.008675834380203997
2017-12-23,6.5,3.9,7.1,0.0,70.0,0.7000000000000001,99.13,8.4,18.4,9.6,1024.21,0.10246324804127799,0.2570704562088599,0.3657800486799845,0.3171133538885894,0.34144670128428695
2017-12-24,7.8,6.9,8.5,0.0,82.0,0.8200000000000001,93.63,8.9,17.4,9.9,1016.26,0.4520880914005804,0.19190708325903658,0.0,0.7234230711189935,0.31527792879266076
2017-12-25,7.5,5.3,8.3,0.0,63.0,0.63,88.08,8.4,16.7,9.2,1007.62,0.6954965301068903,0.26042458530825413,0.0,1.113629818188516,0.3842173353414536
2017-12-26,5.4,4.1,6.6,1.3,278.0,2.7800000000000002,82.17,9.2,18.5,7.4,992.61,1.1310526721577137,0.2187540722588973,0.0,0.9931149244509014,-0.36626042577878626
2017-12-27,4.6,3.0,5.4,4.8,62.0,0.62,88.71,5.7,20.2,7.6,982.48,0.48346489698637507,0.20779450413258518,0.0,0.796122240554223,0.36027384825114805
2017-12-28,4.9,2.6,6.0,9.1,155.0,1.55,81.5,9.6,18.7,7.1,990.44,1.048854829927019,0.25183137546945966,0.0,1.3396134840355607,0.05994825123504892
2017-12-29,3.2,1.8,5.1,1.1,288.0,2.88,86.63,7.1,16.0,6.7,996.49,0.7661618380002395,0.23076140213938762,0.0,0.4610066836460059,-0.343691714679343
2017-12-30,5.6,2.4,7.9,3.1,49.0,0.49,90.04,7.9,22.0,8.2,991.53,0.5329557872084086,0.33396484096366535,0.0,0.9408353111120311,0.41601900944274023
2017-12-31,8.0,5.9,10.4,5.5,41.0,0.41000000000000003,92.29,6.5,15.9,9.9,993.55,0.44190778238113687,0.3352864116505629,0.10483996219673242,0.8246964307089099,0.46476819645282114
2018-01-01,6.4,5.1,7.8,0.0,193.0,1.93,85.96,7.0,19.4,8.3,993.0,0.8554027779051454,0.24537969224454093,0.0,0.8193332310132442,-0.029866092420582455
2018-01-02,5.7,4.8,7.1,14.2,290.0,2.9,90.38,5.5,16.9,8.3,1001.25,0.6938525675808533,0.22165840570447695,0.0,0.23523756088511394,-0.311226463634
2018-01-03,6.9,5.6,8.3,7.2,84.0,0.84,86.88,12.5,26.5,8.6,980.5,0.9180569021889086,0.25456363736778526,0.0,1.5518606497321021,0.3326973439100568
2018-01-04,6.6,5.5,7.9,10.3,130.0,1.3,92.71,6.6,21.5,9.0,987.59,0.49873365814918247,0.23923580319807827,0.0,0.5706478002280139,0.1947751535735369
2018-01-05,6.0,4.7,7.0,2.3,147.0,1.47,90.38,6.9,21.0,8.5,990.34,0.5735542127790828,0.2306357408181058,0.0,0.665843192680789,0.14730128578459756
2018-01-06,4.9,2.5,5.9,0.1,180.0,1.8,85.13,6.0,13.1,7.4,1006.73,0.7899634555274377,0.2701726009616014,0.0,0.7485390836170804,0.05118207147337483
2018-01-07,1.8,-0.5,3.2,0.0,402.0,4.0200000000000005,73.33,6.4,13.6,5.1,1028.38,1.3019227129760516,0.24595270408050007,0.0,0.7647165858461754,-0.5605930990371418
2018-01-08,0.1,-1.0,1.5,0.0,418.0,4.18,62.25,5.8,14.4,3.8,1028.33,1.5470613031259435,0.18670577824612952,0.0,1.0609602973029437,-0.5833298782535135
2018-01-09,0.9,-0.8,3.1,0.0,285.0,2.85,72.71,5.4,13.7,4.8,1012.25,1.09273400550484,0.24646928792525016,0.0,0.9287594098295973,-0.20417813391087725
2018-01-10,4.2,2.6,7.2,2.2,148.0,1.48,93.75,3.4,6.9,7.8,1007.52,0.3364373658207003,0.31875086157596016,0.004854278068390616,0.3515433132206972,0.1781987956445439
2018-01-11,4.0,2.3,5.7,3.1,338.0,3.38,96.0,3.2,6.6,7.8,1016.03,0.5157773578773966,0.2749829152923837,0.0,-0.07795600402137844,-0.26547091338937906
2018-01-12,3.0,2.1,4.3,0.0,69.0,0.6900000000000001,96.29,4.0,7.8,7.3,1025.13,0.18548062635414905,0.21381385717079077,0.32308704771760943,0.4090085123764067,0.36604778004700805
2018-01-13,2.4,0.8,3.4,0.0,84.0,0.84,94.08,4.8,10.5,6.9,1025.52,0.2436173493471412,0.22878853870151442,0.18974704837193385,0.47453900629934836,0.3321430273356411
2018-01-14,0.4,-0.3,1.7,0.0,191.0,1.9100000000000001,77.25,5.1,11.1,4.9,1021.42,0.8376038639250282,0.18331307088342244,0.0,0.9142699549440071,0.09086203803071852
2018-01-15,3.0,-0.3,6.0,6.8,61.0,0.61,88.5,8.1,17.0,6.8,998.95,0.4940046268122497,0.377154556682861,0.0,0.9828824294206054,0.40079884484319456
2018-01-16,4.1,2.0,5.9,9.8,193.0,1.93,84.83,7.3,17.5,7.0,984.83,0.8053585233973973,0.3170303384067057,0.0,0.9500174237748342,0.1320337055536856
2018-01-17,3.2,1.0,5.5,5.1,193.0,1.93,85.04,8.4,20.9,6.5,991.32,0.8318328084556753,0.33146726671589155,0.0,1.0250797062296448,0.1402810259900661
2018-01-18,3.1,0.2,5.1,12.4,103.0,1.03,90.71,7.8,21.7,6.9,989.54,0.4927503997473476,0.34953787809611464,0.0,0.7696004254589943,0.3308480905977999
2018-01-19,3.0,1.9,4.5,2.1,294.0,2.94,89.79,5.2,12.0,6.8,1001.27,0.6395274566756212,0.25737776756781294,0.0,0.4110512199954649,-0.024276512030109356
2018-01-20,1.8,0.6,2.4,4.7,182.0,1.82,94.54,4.7,10.6,6.6,1000.38,0.32989749386611744,0.20502788261977348,0.0417949023762923,0.3413382265646592,0.19156656447047574
2018-01-21,2.2,0.6,4.6,0.6,302.0,3.02,92.75,3.0,9.6,6.7,1008.99,0.4989861156589388,0.3169574305562869,0.0,0.20976625675804744,0.0032043111760949134
2018-01-22,3.1,1.1,5.4,0.1,110.0,1.1,94.54,4.6,10.1,7.3,1005.47,0.2549989897158309,0.34910409136115295,0.21303230980069032,0.47410695119008983,0.3435696304953901
2018-01-23,5.9,4.5,8.3,3.1,154.0,1.54,94.29,6.2,13.5,8.8,1013.27,0.3871395341517351,0.3784022091948569,0.06419027685049794,0.5515123290466108,0.3078513029485544
2018-01-24,8.5,6.3,11.0,6.9,106.0,1.06,93.46,7.4,16.6,10.4,1005.65,0.4607388021502032,0.4749583283490281,0.07345652046411544,0.7728198721723323,0.42313819631822386
2018-01-25,6.7,5.9,7.4,0.0,202.0,2.02,90.46,5.3,12.5,8.9,1007.18,0.627002348689455,0.25426747164108493,0.0,0.6616516252061844,0.2590626381182756
2018-01-26,4.6,3.2,5.9,0.0,135.0,1.35,98.42,3.2,6.7,8.4,1015.9,0.19205916959414907,0.31733726680247293,0.3848325835440662,0.31873843490532777,0.351785509224697
2018-01-27,5.1,4.2,6.4,1.4,168.0,1.68,90.25,5.8,18.2,7.9,1022.9,0.5877340449000023,0.29800732344627723,0.0,0.7298342276987122,0.32069626554602265
2018-01-28,7.6,6.2,9.8,0.9,208.0,2.08,91.46,8.6,18.0,9.6,1020.1,0.6441839119513155,0.4303522292729002,0.0,0.8802271830338879,0.3020492267594473
2018-01-29,7.7,5.9,9.9,9.1,57.0,0.5700000000000001,87.46,10.0,20.7,9.2,1016.86,0.8141542285587412,0.4635874099456913,0.0,1.4726512535203973,0.5246924052224058
2018-01-30,5.5,3.5,6.7,1.1,424.0,4.24,84.96,7.0,14.2,7.7,1021.85,1.0712393810674303,0.385719548486873,0.0,0.8590734518251868,0.018096552359669445
2018-01-31,5.2,2.7,7.7,4.0,104.0,1.04,86.88,7.3,19.5,7.8,998.74,0.6489377881193087,0.4846000762081746,0.0,1.118696657937666,0.44312029741717424
2018-02-01,3.8,2.5,5.4,3.8,475.0,4.75,88.25,7.6,14.9,7.1,992.47,0.8848671499380112,0.35293748825223714,0.0,0.6935848209925028,0.014494389555672558
2018-02-02,4.1,1.6,5.3,0.0,397.0,3.97,86.17,7.6,14.7,7.1,998.65,0.9197283255944262,0.4116261759129505,0.0,0.864003325451354,0.12163064756383195
2018-02-03,1.2,-0.5,2.9,0.1,199.0,1.99,74.96,5.9,13.3,5.0,1005.6,1.0206011950232945,0.348655766250176,0.0,1.2971963657484842,0.3152249664222787
2018-02-04,2.0,0.6,2.7,1.0,165.0,1.6500000000000001,78.33,12.1,21.0,5.6,1020.02,1.069466694448528,0.2908383502585349,0.0,1.934192808738851,0.3693060457499483
2018-02-05,0.8,-0.7,2.1,0.0,437.0,4.37,80.67,4.2,10.0,5.2,1027.35,0.9565054822054477,0.3213392088889046,0.0,0.7144895226303115,0.12311928538909948
2018-02-06,-0.9,-2.6,1.3,0.0,669.0,6.69,71.04,2.8,7.7,4.1,1016.87,1.2408572665644435,0.3509961806122965,0.0,0.6279737844792457,-0.06965389713798399
2018-02-07,-1.5,-3.4,1.0,0.0,702.0,7.0200000000000005,73.33,2.0,5.7,4.0,1016.49,1.1792248145419824,0.3662862742867811,0.0,0.46728027240900283,-0.054273176282288296
2018-02-08,-0.9,-2.9,1.4,0.0,661.0,6.61,72.63,4.5,9.0,4.1,1017.27,1.295530784245305,0.3824351812326791,0.0,0.8747186236711872,0.003799886042709982
2018-02-09,0.1,-2.1,2.6,0.0,486.0,4.86,77.67,5.3,10.4,4.8,1010.95,1.0614931790651112,0.4313912386134694,0.0,0.9681474097115397,0.16680853689021286
2018-02-10,0.7,-0.9,2.3,3.0,301.0,3.0100000000000002,86.75,4.3,13.4,5.6,1010.15,0.6396809463197417,0.3747540524236867,0.0,0.6761748455910123,0.3172023056117631
2018-02-11,3.5,1.2,5.6,0.7,470.0,4.7,83.63,9.1,18.0,6.6,994.08,1.076842702695067,0.5153821299675237,0.0,1.2748252830946565,0.26231798637385817
2018-02-12,3.6,2.0,4.8,2.8,571.0,5.71,77.79,8.1,17.3,6.1,1005.4,1.4608519319638704,0.42075514802759634,0.0,1.4760292128480006,0.2130978802992693
2018-02-13,2.0,-0.2,5.0,0.0,813.0,8.13,79.75,5.1,10.9,5.6,1009.6,1.4125779073467193,0.5403837326654545,0.0,0.9065034198652941,0.10680971213247982
2018-02-14,1.6,-0.9,4.0,0.0,844.0,8.44,64.21,6.0,15.6,4.4,1013.13,1.947977951895038,0.523498811045768,0.0,1.6112309098627888,0.06344880373482688
2018-02-15,2.2,-0.3,4.5,0.3,119.0,1.19,84.04,7.5,16.9,6.0,1008.3,0.7441265208470433,0.5440330120105525,0.0,1.21240431196301,0.47722440180556647
2018-02-16,3.6,2.0,5.5,0.0,794.0,7.94,86.63,5.3,12.6,6.9,1019.44,1.2143447445008935,0.5062393570288761,0.0,0.784058605543023,0.2608727812899647
2018-02-17,0.7,-1.8,2.5,0.0,407.0,4.07,98.08,2.7,6.5,6.3,1023.27,0.47922765232786674,0.493990997753179,0.42694160346227744,0.33748306568859393,0.3822123345754357
2018-02-18,1.2,-1.9,5.0,0.0,777.0,7.7700000000000005,86.96,3.7,7.7,5.8,1023.36,1.107820176054577,0.6544320783214818,0.0,0.6452314475436266,0.3036809326994956
2018-02-19,2.1,1.1,4.5,0.0,418.0,4.18,85.46,3.2,6.8,6.1,1017.88,0.8222223236430999,0.489911627611849,0.08440810138079669,0.762175108449007,0.42329160491490186
2018-02-20,2.6,0.6,6.0,0.0,839.0,8.39,83.29,2.7,7.7,6.1,1019.59,1.3979939014001508,0.644397206545824,0.0,0.7440511241680763,0.3594829481403217
2018-02-21,1.0,-0.7,3.1,0.0,799.0,7.99,77.58,3.0,7.1,5.1,1025.45,1.3666500760617075,0.5071513370282456,0.0,0.868585973787247,0.3538265043393677
2018-02-22,0.8,-0.5,3.1,0.9,320.0,3.2,87.38,1.6,6.2,5.7,1025.39,0.5838787767913175,0.49713100054331005,0.3248991344216887,0.5943128860733575,0.4596060102475231
2018-02-23,-0.1,-2.1,1.9,0.0,837.0,8.370000000000001,73.63,4.4,12.2,4.5,1024.96,1.4251329635272088,0.5075556098386627,0.0,1.13733206386577,0.37848954475713964
2018-02-24,-0.4,-2.7,2.8,0.0,819.0,8.19,65.67,5.9,13.4,3.9,1028.91,1.6686556137223054,0.5954391694822622,0.0,1.6980778505938265,0.3845860644374884
2018-02-25,-2.4,-4.5,0.3,0.9,720.0,7.2,66.33,4.7,12.8,3.4,1032.19,1.368832935302676,0.5009854925902104,0.0,1.3416494918799446,0.3930537505387097
2018-02-26,-2.3,-4.0,-0.5,0.5,612.0,6.12,68.08,7.2,16.0,3.5,1030.66,1.3382066106005672,0.4381018303525714,0.0,1.658409411232888,0.4243133867662987
2018-02-27,-3.3,-6.2,-1.0,1.4,725.0,7.25,70.25,5.7,13.9,3.4,1023.53,1.2109537233677699,0.508219325318779,0.0,1.2957474963544544,0.4260607523935999
2018-02-28,-7.4,-8.7,-5.9,0.0,1060.0,10.6,56.5,7.1,16.0,2.0,1024.6,1.400307938047387,0.2720888981258023,0.0,1.642844552641007,0.3604174937495406
2018-03-01,-5.8,-8.3,-2.8,0.0,1118.0,11.18,58.0,8.6,18.1,2.3,1015.5,1.5688862489063498,0.44752895269675463,0.0,2.042020807146646,0.40849755840011354
2018-03-02,-5.9,-8.5,-2.2,0.0,1181.0,11.81,63.46,8.0,17.3,2.5,1004.73,1.445808888659747,0.48303364366495233,0.0,1.7927875136041656,0.4455983623520474
2018-03-03,-4.9,-8.1,-0.9,0.0,1167.0,11.67,60.79,6.3,15.5,2.6,1000.7,1.5936934562285452,0.5691906079617974,0.0,1.7261863851296688,0.4826470835542096
2018-03-04,-1.1,-5.2,3.2,2.6,764.0,7.640000000000001,64.0,5.2,11.6,3.7,996.24,1.555682665343085,0.80916693394712,0.0,1.7196441812035688,0.5576390746335433
2018-03-05,4.1,1.0,7.7,0.1,650.0,6.5,90.21,4.5,11.5,7.4,990.92,1.0199591604385507,0.96334332401166,0.4973702677675127,0.9513750128346448,0.7243726403010787
2018-03-06,5.0,1.1,10.4,0.0,1034.0,10.34,78.75,3.3,7.2,6.8,990.24,1.954363653440104,1.2009628039132387,0.28634672897488755,1.4234042598598196,0.8548754944173536
2018-03-07,3.0,1.8,5.3,0.7,537.0,5.37,87.58,2.0,5.8,6.6,992.67,0.9709300151666213,0.6830291111204778,0.5598148069792255,0.8229436549292131,0.6913792309542193
2018-03-08,3.6,1.6,6.8,3.0,530.0,5.3,91.08,5.3,16.5,7.2,994.22,0.8347034099366096,0.8703217390614457,0.4865811777021144,0.9569847926564076,0.721782985179261
2018-03-09,3.4,2.0,5.1,0.1,936.0,9.36,91.08,4.4,13.4,7.1,1001.66,1.2507226452657245,0.6762955907493614,0.7458964072650986,1.007236677215869,0.8765665422404838
2018-03-10,6.8,3.1,11.5,2.2,292.0,2.92,93.13,3.8,9.8,9.4,998.09,0.5454000720516883,1.3121457883258862,0.6043161663695844,0.8347049197831999,0.7195105430763922
2018-03-11,9.9,6.4,12.8,0.2,409.0,4.09,92.0,4.3,10.2,11.3,992.8,0.8902322396532698,1.3097722657942152,0.6881527356212045,1.0352399135084123,0.8616963245648084
2018-03-12,6.1,2.8,10.3,7.9,645.0,6.45,97.04,2.8,10.4,9.2,990.0,0.9514313931593367,1.2422348222015267,1.0280953844571135,0.7926592155533172,0.9103773000052153
2018-03-13,3.3,2.4,4.5,1.3,422.0,4.22,96.0,5.1,9.0,7.4,998.95,0.5579348027656732,0.5891774881344504,0.7319930000122792,0.7223602417743047,0.7271766208932919
2018-03-14,3.7,1.8,6.0,0.0,998.0,9.98,74.63,3.7,10.5,5.9,1009.28,1.902756449182362,0.8618369925060101,0.34370560518898485,1.6233416271688512,0.983523616178918
2018-03-15,3.6,1.2,7.1,0.0,1330.0,13.3,77.42,7.8,18.2,6.1,1001.74,2.0334047273123237,1.0319016918586452,0.05287711695718844,2.2733505829374665,1.1631138499473275
2018-03-16,0.9,-1.9,2.6,0.0,265.0,2.65,70.54,9.2,19.3,4.6,1006.68,1.3580000695334522,0.7991180595346113,0.0,2.1637399688124797,0.626816682890712
2018-03-17,-1.7,-3.0,0.8,0.0,1339.0,13.39,56.29,10.9,24.0,3.0,1013.18,2.241674342973858,0.6414648271976539,0.0,3.4772956355211067,0.9381599878952451
2018-03-18,-1.8,-4.4,1.3,0.0,1568.0,15.68,48.29,9.6,19.8,2.6,1015.52,2.5798809196137253,0.7920121061157626,0.0,3.650414519038901,1.0132078277984675
2018-03-19,-0.2,-3.5,2.9,0.5,1630.0,16.3,61.79,5.5,10.8,3.8,1016.23,2.3708271257401017,0.9363173749066017,0.01518616821914831,2.3504447984636494,1.1828154833413989
2018-03-20,2.7,1.9,3.6,0.0,1630.0,16.3,81.08,8.4,15.0,6.0,1019.84,1.9552298145625187,0.5699952492505751,0.640184737344895,2.2152590357269144,1.4277218865359047
2018-03-21,2.8,1.5,4.2,3.0,1043.0,10.43,92.5,4.8,12.4,6.9,1023.94,1.2346394034006867,0.7318813862773179,1.1377184791697652,1.1748499793265785,1.1562842292481719
2018-03-22,3.3,2.5,4.1,0.1,666.0,6.66,99.13,6.3,13.2,7.7,1010.54,0.5808893780332035,0.5850038221751627,1.1466914645681847,0.775958083495192,0.9613247740316884
2018-03-23,4.8,2.7,6.2,0.2,343.0,3.43,92.88,3.8,8.5,8.0,1003.43,0.6269819932904016,0.9393104663865753,0.7323673240446327,0.8568449881623519,0.7946061561034923
2018-03-24,4.9,4.1,6.7,0.0,606.0,6.0600000000000005,93.38,3.0,6.1,8.1,1002.09,0.9533084339690042,0.8240533188845167,1.0152972529437694,0.9704138421607137,0.9928555475522415
2018-03-25,3.8,0.9,5.9,0.0,235.0,2.35,94.5,2.5,6.2,7.6,1007.07,0.426713905140373,1.1017502140170472,0.7261658558276005,0.6806016275122357,0.7033837416699181
2018-03-26,3.0,1.5,4.8,0.0,938.0,9.38,93.88,2.9,6.7,7.1,1013.39,1.2591340279371797,0.8731558225516056,1.2861515666962413,1.075136202253122,1.1806438844746816
2018-03-27,5.3,1.2,9.7,0.6,1025.0,10.25,78.25,3.1,8.5,6.8,1009.63,2.0064798694170234,1.5763235311852581,0.921031434659763,1.7511937900870995,1.3361126123734313
2018-03-28,3.8,0.2,5.5,12.5,164.0,1.6400000000000001,94.13,4.1,10.2,7.6,999.43,0.3474061502655264,1.1786733471535584,0.6170278341221795,0.7066723643624884,0.661850099242334
2018-03-29,3.6,0.9,6.4,0.0,1549.0,15.49,89.33,4.4,11.6,7.1,1001.75,1.9347757619816586,1.2044815951241195,1.6937236624313288,1.7079269590277142,1.7008253107295215
2018-03-30,3.9,0.7,9.6,3.7,926.0,9.26,86.04,5.5,13.6,6.9,1002.25,1.4300698314474105,1.5728543823477725,0.8493460042609693,1.6742356627664254,1.2617908335136974
2018-03-31,4.0,2.2,6.1,0.0,1083.0,10.83,86.38,5.1,12.2,7.0,999.55,1.580122659060392,1.05870955706723,1.1357688135209103,1.6553678913436078,1.395568352432259
2018-04-01,3.2,1.5,5.0,0.0,1600.0,16.0,80.96,4.8,8.8,6.2,1007.03,2.2150171449715605,0.9777351603142491,1.4043125854532312,2.0907016274728223,1.7475071064630268
2018-04-02,4.8,1.6,7.9,7.1,764.0,7.640000000000001,81.96,4.0,10.6,7.1,1004.94,1.4573084207237752,1.4284079269249297,0.8002622965953026,1.5940044734457874,1.197133385020545
2018-04-03,10.4,7.2,13.8,4.9,845.0,8.45,89.29,4.4,9.9,11.2,996.06,1.687344760506035,1.845551283208372,1.3584332553258607,1.707181553600439,1.53280740446315
2018-04-04,9.7,6.5,13.6,6.3,1011.0,10.11,86.58,4.0,13.5,10.4,997.39,1.9862255699928248,1.8880976715741633,1.4554471592615128,1.913787560188604,1.6846173597250584
2018-04-05,6.1,4.1,8.6,0.1,825.0,8.25,88.79,8.4,19.6,8.4,1005.63,1.2482485507264096,1.3211450936880147,0.8763826292424857,1.8106782036373041,1.343530416439895
2018-04-06,7.8,3.2,12.7,0.0,1881.0,18.81,66.21,4.8,10.7,6.8,1018.05,3.785341300101484,2.0790183238606703,1.2310521469485853,3.4909950797376985,2.361023613343142
2018-04-07,12.1,5.7,18.8,0.0,1740.0,17.400000000000002,58.29,4.5,9.6,8.3,1009.16,4.622226281828348,2.8827050633498135,0.7304867407372626,4.316110402811018,2.5232985717741405
2018-04-08,10.3,6.4,18.0,0.0,1538.0,15.38,75.75,2.8,7.4,9.5,1005.94,3.292382169702723,2.576869228090805,1.8342454754982498,2.84947329459958,2.341859385048915
2018-04-09,6.2,5.5,7.7,0.0,1048.0,10.48,91.92,6.0,11.3,8.7,1005.51,1.4181139857482576,0.9686579455494387,1.5563660606295546,1.6670422540686969,1.6117041573491258
2018-04-10,8.5,6.3,12.4,0.0,1604.0,16.04,86.13,8.0,15.4,9.6,1004.35,2.3120912647306398,1.7860215389325813,1.8227776055221225,2.859708841746664,2.341243223634393
2018-04-11,6.9,5.7,9.9,0.0,1403.0,14.030000000000001,85.67,8.4,16.8,8.5,1008.84,1.9995987319416568,1.406155730161552,1.4264832971891686,2.627846426954437,2.027164862071803
2018-04-12,7.4,5.0,10.7,3.3,1382.0,13.82,86.83,8.1,15.8,8.9,1004.1,1.9922062496186248,1.6881984630469946,1.5843578891195165,2.5302410870570347,2.0572994880882756
2018-04-13,8.7,6.3,12.5,3.1,1036.0,10.36,92.67,4.3,11.2,10.4,1005.6,1.6612277188108195,1.8699464183502603,1.8561762936980404,1.7185628496806735,1.787369571689357
2018-04-14,7.6,6.5,10.2,2.0,765.0,7.65,95.88,6.0,12.4,10.0,1014.01,1.0116966816252224,1.3981457110103557,1.5362999320453512,1.3390374541665087,1.43766869310593
2018-04-15,9.2,6.4,12.5,7.2,828.0,8.28,95.5,2.6,6.5,11.2,1011.59,1.4105495825084409,1.9266629994518851,1.8111307645997874,1.3698927359245192,1.5905117502621533
2018-04-16,10.1,7.7,12.2,0.0,2015.0,20.150000000000002,90.5,3.6,8.1,11.3,1012.96,3.2775650402022816,1.7261394368158587,3.409296319684957,2.7519785442144746,3.080637431949716
